from,to
EIF5B,PTMA
EIF5,ESR1
EIF5,HMGCS1
EIF5,HNRNPK
EIF5,LMNA
EIF6,ESR1
EIF6,FUS
EIF6,HDAC4
EIF6,MOV10
EIF6,VCAM1
EIF6,YAP1
EIPR1,TXN
ELAC2,HNRNPK
ELAC2,HSPA8
ELAC2,RNF123
ELAVL1,FOXA1
ELAVL1,FOXO3
ELAVL1,FURIN
ELAVL1,GADD45A
ELAVL1,HDAC4
ELAVL1,HMOX1
ELAVL1,HSPA8
ELAVL1,ITGB1
ELAVL1,LMNA
ELAVL1,NR4A2
ELAVL1,NRIP1
ELAVL1,PAPPA
ELAVL1,PFN1
ELAVL1,PPP1R12A
ELAVL1,PTEN
ELAVL1,PTK2
ELAVL1,PTPN11
ELAVL1,PUM1
ELAVL1,PVR
ELAVL1,SETD1A
ELAVL1,SLC7A5
ELAVL1,SNAI1
ELAVL1,STAT3
ELAVL1,STRN
ELAVL1,TNFRSF1A
ELAVL1,WTAP
ELAVL1,XIAP
ELAVL1,YAP1
ELAVL1,YBX1
ELAVL1,ZEB2
ELAVL2,FUS
ELAVL2,HNRNPK
ELAVL2,HSPA8
ELAVL2,IGF2BP2
ELAVL2,MOV10
ELAVL2,PUM1
ELAVL2,YBX1
ELAVL3,NOS3
ELF2,LMNA
ELF2,SPINT2
ELF3,SOX9
ELF5,PGR
ELK4,FLI1
ELK4,HIF1A
ELL3,SIRT1
ELL3,TP53
ELL,HIF1A
ELMO1,JMJD6
ELMO1,KDR
ELMO2,KDR
ELMO2,PTK2
ELMO2,SNAI1
ELN,GPC4
ELN,ITGA9
ELN,ITGAM
ELN,ITGAX
ELN,ITGB1
ELN,ITGB2
ELN,PTK2
ELOA,LMNA
ELOB,ESR1
ELOB,EZH2
ELOB,KMT2A
ELOB,LGALS4
ELOB,METTL14
ELOB,METTL3
ELOB,NFKB1
ELOC,ESR1
ELOC,FUS
ELOC,HDAC4
ELOC,KMT2A
ELOC,LGALS4
ELOC,METTL14
ELOC,METTL3
ELOC,MOV10
ELOVL1,ESR1
ELOVL2,FPR2
ELOVL4,HMOX1
ELP1,NFKB1
ELP2,HMGA1
ELP2,MAPK14
ELP3,GJA1
ELP3,HIF1A
ELP3,HSPA8
ELP3,MME
ELP3,PCGF1
ELP3,WNK1
ELP4,MAPK14
ELP4,RNF123
ELSPBP1,EP300
ELSPBP1,TWIST1
EMB,EP300
EMC1,ESR1
EMC1,LMNA
EMC1,TFCP2
EMC2,LMNA
EMC2,TNFRSF1B
EMC2,XPC
EMC6,HLA-DRB1
EMD,HSPA8
EMD,METTL14
EMD,RNF123
EMD,RXRA
EMD,SETD1A
EMG1,ESR1
EMILIN1,ITGB1
EMILIN1,TRAF6
EML4,SETD1A
EMP2,SETD1A
EMP3,KLRC1
EMP3,RNF123
EMSY,ESR1
ENAH,HSPA8
ENAH,MAPK1
ENAH,RPS6KA1
ENAH,TP53
ENAH,YAP1
ENDOG,EPHA8
ENDOG,EVL
ENDOG,GRK6
ENDOG,HSPA4
ENDOG,HSPA8
ENDOG,NFYC
ENDOG,PCGF2
ENDOG,PLGRKT
ENDOG,PRKACG
ENDOG,PTCH1
ENDOG,SCO1
ENDOG,SFXN1
ENDOG,TPM1
ENDOU,FCF1
ENG,LRG1
ENG,PPP1CA
ENG,TUFM
ENO1,GPX4
ENO1,HDAC4
ENO1,ITGB1
ENO1,LMNA
ENO1,METTL14
ENO1,MME
ENO1,PARK7
ENO1,YBX1
ENO2,EXOC5
ENO2,EZR
ENO2,FABP5
ENO2,FKBP7
ENO2,GABARAP
ENO2,GMPS
ENO2,GPX4
ENO2,HEXIM1
ENO2,LARP7
ENO2,MYC
ENO2,NTRK1
ENO2,PCMT1
ENO2,PNP
ENO2,PPT1
ENO2,PUS7
ENO2,RAB1A
ENO2,RCN1
ENO2,SEC31A
ENO2,SOD1
ENO2,TAGLN2
ENO2,TAGLN3
ENO2,TAGLN
ENO2,TARDBP
ENO2,TPD52
ENO2,WDR1
ENO3,GPX4
ENO3,SOD2
ENO3,TXN
ENOPH1,MOV10
ENPEP,FRMD5
ENPEP,HNF1A
ENPP6,USP22
ENTPD1,HNRNPL
ENTPD1,RANBP1
ENTPD3,LMNA
ENTPD4,FAS
ENTR1,HSPA8
EP300,ERCC1
EP300,ERCC2
EP300,ERCC3
EP300,ERG
EP300,EZH2
EP300,FAM120B
EP300,FAM13A
EP300,FBXO8
EP300,FMO2
EP300,FOSL2
EP300,FOXP1
EP300,FUS
EP300,GDI2
EP300,GLUL
EP300,GOLGA2
EP300,GP1BA
EP300,GTF2A1L
EP300,GTF2A1
EP300,GTF2A2
EP300,GTF2E1
EP300,GTF2E2
EP300,GTF2H1
EP300,HELLS
EP300,HES5
EP300,HEY1
EP300,HEY2
EP300,HEYL
EP300,HIRA
EP300,HLTF
EP300,HNF1B
EP300,HNRNPA2B1
EP300,HNRNPL
EP300,HOXA4
EP300,HOXC6
EP300,HOXD10
EP300,HTT
EP300,IFNAR1
EP300,IFNAR2
EP300,INO80
EP300,INPP5K
EP300,INTS6L
EP300,ITGA2B
EP300,ITGAV
EP300,JUP
EP300,KDM1A
EP300,KDM6A
EP300,KLK3
EP300,KMT2A
EP300,KMT2B
EP300,KMT2E
EP300,KRT18
EP300,LAMP2
EP300,LEMD3
EP300,MAMLD1
EP300,MAPK8
EP300,MAPT
EP300,MAX
EP300,MCL1
EP300,MED14
EP300,MED19
EP300,MED24
EP300,MED26
EP300,MED6
EP300,MED7
EP300,MNAT1
EP300,MORF4L2
EP300,MTDH
EP300,MTOR
EP300,MYO1C
EP300,NOTCH2
EP300,NOTCH4
EP300,NR1I2
EP300,PCK1
EP300,PGR
EP300,PHKA2
EP300,PIAS1
EP300,PIK3R1
EP300,PLA2G4A
EP300,PLEKHB1
EP300,PLSCR1
EP300,PLXND1
EP300,POLD1
EP300,POLD2
EP300,POLE2
EP300,POLE3
EP300,POLE4
EP300,POLE
EP300,POLR1A
EP300,POLR1C
EP300,POLR1D
EP300,POLR2B
EP300,POLR2C
EP300,POLR2D
EP300,POLR2E
EP300,POLR2F
EP300,POLR2G
EP300,POLR2H
EP300,POLR2I
EP300,POLR2J
EP300,POLR2K
EP300,POLR2L
EP300,PPP2CA
EP300,PRKDC
EP300,PRMT5
EP300,PSMC3IP
EP300,PSMC4
EP300,PSMD10
EP300,PTGDR
EP300,PYGO1
EP300,PYGO2
EP300,RBL2
EP300,RBM15
EP300,RBX1
EP300,RFC1
EP300,RFC2
EP300,RFC3
EP300,RFC4
EP300,RFC5
EP300,ROCK2
EP300,RORC
EP300,RPA1
EP300,RPA2
EP300,RPA3
EP300,RPL27
EP300,RPS26
EP300,RPS27A
EP300,RPS6KB1
EP300,RPTOR
EP300,RUVBL1
EP300,RXRA
EP300,SELENOP
EP300,SELE
EP300,SETD1A
EP300,SETD1B
EP300,SIAH2
EP300,SLC4A2
EP300,SLC7A5
EP300,SMAD9
EP300,SMARCA2
EP300,SMARCA5
EP300,SMARCAL1
EP300,SMARCC1
EP300,SMARCC2
EP300,SMARCD2
EP300,SMARCD3
EP300,SMARCE1
EP300,SPATA1
EP300,SPIB
EP300,SSX2B
EP300,SSX2
EP300,SUPT16H
EP300,SYNCRIP
EP300,TAF11
EP300,TAF12
EP300,TAF2
EP300,TAF4
EP300,TAF6
EP300,TAF7
EP300,TAF8
EP300,TAF9B
EP300,TAF9
EP300,TBPL1
EP300,TBPL2
EP300,TBX5
EP300,TCF7
EP300,TFAP2D
EP300,TFAP2E
EP300,TFDP2
EP300,TFF3
EP300,TGFBR1
EP300,TGFBR2
EP300,THRAP3
EP300,THRA
EP300,TLE3
EP300,TMEM41B
EP300,TMPRSS2
EP300,TRIM25
EP300,UBA52
EP300,UBE2C
EP300,UBE2D1
EP300,UBN1
EP300,UBTF
EP300,VIRMA
EP300,WDR5
EP300,XPA
EP300,XRCC5
EP300,YBX1
EP300,YWHAZ
EP300,ZBTB48
EP300,ZBTB7A
EP300,ZBTB7B
EP300,ZEB2
EP300,ZFPM1
EP300,ZNF449
EP300,ZNF521
EP300,ZNF609
EP300,ZNF610
EP300,ZNF880
EP400,EZH2
EP400,HDAC2
EP400,HIF1A
EP400,SMAD4
EP400,TP53
EPAS1,ESR1
EPAS1,ETV4
EPAS1,F12
EPAS1,FLI1
EPAS1,GCM1
EPAS1,HSP90AA1
EPAS1,HSPA4
EPAS1,ICAM1
EPAS1,IKBKB
EPAS1,JUN
EPAS1,KDM1A
EPAS1,KLF6
EPAS1,KMT2A
EPAS1,KPNA1
EPAS1,KPNA3
EPAS1,KPNA5
EPAS1,KPNA6
EPAS1,KPNB1
EPAS1,MCM7
EPAS1,MED1
EPAS1,MED24
EPAS1,MED25
EPAS1,MED27
EPAS1,MYBL2
EPAS1,NCAPD3
EPAS1,NDN
EPAS1,NEDD8
EPAS1,NR3C1
EPAS1,PELP1
EPAS1,PKM
EPAS1,POLR2A
EPAS1,PSMB1
EPAS1,PSMC3
EPAS1,PSMD1
EPAS1,PTK6
EPAS1,RARA
EPAS1,RBL2
EPAS1,RPS27A
EPAS1,SIM2
EPAS1,SIN3A
EPAS1,SMARCA2
EPAS1,SMARCA4
EPAS1,SMARCC1
EPAS1,SMARCC2
EPAS1,SOX10
EPAS1,SP1
EPAS1,SQSTM1
EPAS1,SSX4B
EPAS1,SSX4
EPAS1,STAT5A
EPAS1,SUZ12
EPAS1,TAF1
EPAS1,TET1
EPAS1,TFAP2A
EPAS1,TRIM25
EPAS1,UBA52
EPAS1,UBB
EPAS1,UBC
EPAS1,USF2
EPAS1,USP8
EPAS1,VIRMA
EPAS1,WDR5
EPAS1,WRNIP1
EPB41,ESR1
EPB41L1,ESR1
EPB41L1,SETD1A
EPB41L2,ESR1
EPB41L2,RNF123
EPB41L2,SETD1A
EPB41L3,SETD1A
EPB41L3,SNAI1
EPB41L4B,ERP44
EPB41L4B,RNF123
EPB41L4B,TP53
EPB41L5,ESR1
EPB41L5,PARK7
EPB41L5,SETD1A
EPB41L5,WDR5
EPB41,TXN
EPB42,HSPA8
EPB42,SLC2A1
EPC2,EZH2
EPCAM,SETD1A
EPDR1,EZH2
EPDR1,SIRT1
EPGN,HSPA8
EPGN,PTPN11
EPHA10,TFCP2
EPHA1,MTHFR
EPHA2,HIF1A
EPHA2,ITGB1
EPHA2,MAPK14
EPHA2,MAS1
EPHA2,MET
EPHA4,RASA1
EPHA5,NFKB1
EPHB4,MME
EPHX1,HADHA
EPHX1,HPDL
EPHX1,KCNS3
EPHX1,LRRK2
EPHX1,MFSD8
EPHX1,NMUR2
EPHX1,NR1I3
EPHX1,PCDHGA5
EPHX1,PCDHGB4
EPHX1,RAB34
EPHX1,RNF4
EPHX1,SPINT2
EPHX1,TMED10
EPHX1,TMX1
EPHX1,TRAF1
EPHX1,VIRMA
EPHX2,RXRA
EPM2AIP1,EZH2
EPN1,ESR1
EPN1,HSPA8
EPN1,KDR
EPN1,MOV10
EPN1,NOTCH1
EPN1,SETD1A
EPN2,ESR1
EPN3,SETD1A
EPO,IL1R1
EPO,IL1RAP
EPO,IL3RA
EPO,LEPR
EPOP,HDAC2
EPO,PIK3CD
EPOR,IL1R1
EPOR,IL1RAP
EPOR,IL3RA
EPOR,PIK3CD
EPPK1,TNFRSF1A
EPPK1,TNFRSF1B
EPS15,ESR1
EPS15,HSPA8
EPS15L1,HSPA8
EPS15L1,MOV10
EPS15L1,SETD1A
EPS15L1,VCAM1
EPS15,SETD1A
EPS15,USP8
EPS8,ESR1
EPS8L2,PTK2
EPS8L2,SETD1A
EPSTI1,ESR1
EPSTI1,SETD1A
ERAL1,HIF1A
ERAL1,SETD1A
ERAP1,ERAP2
ERAP1,HDAC6
ERAP1,KIR2DS2
ERAP1,MOV10
ERAP1,MUL1
ERAP1,ROMO1
ERAP1,SCGB1D4
ERAP1,SIAE
ERAP1,SLAMF1
ERAP1,SLC16A10
ERAP1,TMEM87A
ERAP1,USP20
ERAP1,ZMYM3
ERAP2,MTCH2
ERAP2,RPL27
ERBB2,HAVCR2
ERBB2,HLA-DRB1
ERBB2,ITGB1
ERBB2,MAS1
ERBB2,TEK
ERBB3,HBA2
ERBB3,HSPA8
ERBB3,STAT1
ERBB4,PAX8
ERBB4,SNAI1
ERBB4,STAT1
ERBB4,TP53
ERBB4,USP8
ERBIN,ESR1
ERBIN,FOXO3
ERBIN,LMO2
ERBIN,PPP1R3A
ERBIN,RPS6KA1
ERBIN,STAT3
ERC1,XIAP
ERCC1,SNAI1
ERCC2,ESR1
ERCC3,ESR1
ERCC8,HSPA8
ERCC8,TP53
EREG,HSPA8
EREG,PTPN11
ERG28,FXR1
ERG28,LMNA
ERG28,MOV10
ERG,HSPA8
ERGIC1,ESR1
ERGIC3,HMOX1
ERG,PLAT
ERH,NOTCH1
ERH,PPP1R12A
ERH,RNF123
ERICH3,METTL14
ERICH5,KEAP1
ERICH6,HSPB1
ERLEC1,PTPRO
ERLEC1,RNF123
ERLEC1,TNFRSF1A
ERLIN1,ESR1
ERLIN1,SETD1A
ERLIN2,HSPA8
ERLIN2,SETD1A
ERLIN2,SNAI1
ERMP1,ESR1
ERN1,FOXO3
ERP44,FAM13A
ERP44,FERMT2
ERP44,FHL2
ERP44,FIGN
ERP44,FUS
ERP44,G6PD
ERP44,GNL3L
ERP44,GOPC
ERP44,HOXA5
ERP44,HSCB
ERP44,ID1
ERP44,ISOC1
ERP44,ITPKC
ERP44,KMT2C
ERP44,LMAN1
ERP44,LRRK2
ERP44,MAGI1
ERP44,MCM2
ERP44,MCM5
ERP44,MEX3A
ERP44,MIGA1
ERP44,MYC
ERP44,NAPA
ERP44,NAPG
ERP44,NRDC
ERP44,NUDCD1
ERP44,OSGEP
ERP44,OTUB1
ERP44,PAK2
ERP44,PDCD10
ERP44,PFAS
ERP44,PHGDH
ERP44,PLEKHA7
ERP44,PNPO
ERP44,POLD2
ERP44,PRIM2
ERP44,PRPF8
ERP44,PTPRN
ERP44,PTPRO
ERP44,PXDN
ERP44,RASSF5
ERP44,RBBP8
ERP44,RECQL4
ERP44,RPIA
ERP44,RPN1
ERP44,RPRD1B
ERP44,RPSA
ERP44,RRBP1
ERP44,RSPRY1
ERP44,SAFB
ERP44,SDC4
ERP44,SEC13
ERP44,SEC23A
ERP44,SEC23B
ERP44,SEC24C
ERP44,SEH1L
ERP44,SEPHS1
ERP44,SERPINH1
ERP44,SETD1A
ERP44,SET
ERP44,SF1
ERP44,SFPQ
ERP44,SGF29
ERP44,SGTA
ERP44,SH3GL1
ERP44,SH3KBP1
ERP44,SHKBP1
ERP44,SIPA1L3
ERP44,SLBP
ERP44,SMN1
ERP44,SMN2
ERP44,SMTN
ERP44,SNRNP70
ERP44,SNW1
ERP44,SNX2
ERP44,SNX9
ERP44,SORBS1
ERP44,SORBS2
ERP44,SPTAN1
ERP44,SPTBN1
ERP44,SQSTM1
ERP44,SRC
ERP44,SRRM2
ERP44,SRRT
ERP44,SSR1
ERP44,STAT1
ERP44,STOML2
ERP44,STON2
ERP44,STXBP4
ERP44,TNIP1
ERP44,UBE2M
ERP44,UBE2Q1
ERP44,UBE2V1
ERP44,USP32
ERP44,USP46
ERP44,VCL
ERP44,VCP
ERP44,YWHAZ
ERP44,ZFPM1
ERP44,ZMYM1
ERP44,ZNF212
ERP44,ZNF777
ERRFI1,HSPA8
ERRFI1,RNF123
ESCO1,RNF123
ESCO2,FXR1
ESCO2,HDAC4
ESF1,ESR1
ESF1,FOXA1
ESM1,ITGB2
ESPL1,HDAC2
ESPL1,HSPA8
ESR1,ESYT1
ESR1,ESYT2
ESR1,ETV6
ESR1,EXD2
ESR1,EXOC2
ESR1,EXOSC1
ESR1,EXOSC2
ESR1,EXOSC3
ESR1,EXOSC5
ESR1,EXOSC7
ESR1,EXOSC8
ESR1,EXOSC9
ESR1,FAM110A
ESR1,FAM120C
ESR1,FAM133B
ESR1,FAM13A
ESR1,FAM184A
ESR1,FAM76B
ESR1,FAM83B
ESR1,FAM83D
ESR1,FAM91A1
ESR1,FAM98A
ESR1,FAR1
ESR1,FARP1
ESR1,FARP2
ESR1,FARSB
ESR1,FBXL6
ESR1,FBXO11
ESR1,FBXO28
ESR1,FGD4
ESR1,FKBP3
ESR1,FKBP8
ESR1,FLYWCH1
ESR1,FMO2
ESR1,FNDC3B
ESR1,FOSB
ESR1,FOSL2
ESR1,FOXJ3
ESR1,FOXK1
ESR1,FRG1
ESR1,FUT8
ESR1,FYTTD1
ESR1,GABPA
ESR1,GALNT3
ESR1,GATAD1
ESR1,GATAD2B
ESR1,GBP1
ESR1,GEMIN2
ESR1,GEMIN4
ESR1,GEMIN5
ESR1,GGCX
ESR1,GGNBP2
ESR1,GIPC2
ESR1,GLCE
ESR1,GLG1
ESR1,GLUD2
ESR1,GNAO1
ESR1,GNAZ
ESR1,GNL3L
ESR1,GOLGB1
ESR1,GOLIM4
ESR1,GON4L
ESR1,GORAB
ESR1,GORASP2
ESR1,GOSR1
ESR1,GPAM
ESR1,GPATCH4
ESR1,GPATCH8
ESR1,GPBP1L1
ESR1,GPR89B
ESR1,GPRC5C
ESR1,GREB1L
ESR1,GRHL2
ESR1,GRSF1
ESR1,GSG1
ESR1,GTF2A1
ESR1,GTF2A2
ESR1,GTF2E2
ESR1,GTF2F1
ESR1,GTF2F2
ESR1,GTF2H2C_2
ESR1,GTF2H3
ESR1,GTF2H4
ESR1,GTF3C2
ESR1,GTPBP10
ESR1,GTPBP6
ESR1,GUF1
ESR1,GZF1
ESR1,HABP4
ESR1,HACD2
ESR1,HARS2
ESR1,HBP1
ESR1,HBS1L
ESR1,HCFC2
ESR1,HDAC3
ESR1,HDGFL2
ESR1,HEATR1
ESR1,HEATR5B
ESR1,HELZ
ESR1,HERC2
ESR1,HERPUD1
ESR1,HIP1R
ESR1,HIP1
ESR1,HIRA
ESR1,HLA-DRB1
ESR1,HLTF
ESR1,HMG20A
ESR1,HMG20B
ESR1,HMGXB4
ESR1,HMMR
ESR1,HMOX1
ESR1,HNRNPLL
ESR1,HOMER3
ESR1,HSP90AB2P
ESR1,HSPA2
ESR1,HSPA4L
ESR1,HSPA6
ESR1,HSPA7
ESR1,HSPE1
ESR1,HSPH1
ESR1,ICE1
ESR1,IFNAR1
ESR1,IFRD1
ESR1,IFRD2
ESR1,IGFBP5
ESR1,IGHMBP2
ESR1,IK
ESR1,ILVBL
ESR1,IMMT
ESR1,IMP3
ESR1,IMP4
ESR1,IMPDH1
ESR1,ING3
ESR1,INO80B
ESR1,INO80D
ESR1,INO80E
ESR1,INO80
ESR1,INTS10
ESR1,INTS11
ESR1,INTS12
ESR1,INTS13
ESR1,INTS2
ESR1,INTS5
ESR1,INTS6
ESR1,INTS7
ESR1,INTS8
ESR1,INTS9
ESR1,IPMK
ESR1,IPO4
ESR1,IQGAP3
ESR1,ISG20L2
ESR1,IST1
ESR1,ITIH5
ESR1,ITPR1
ESR1,ITPRID2
ESR1,ITSN2
ESR1,IWS1
ESR1,JAK1
ESR1,JARID2
ESR1,JMJD6
ESR1,KANK2
ESR1,KAT8
ESR1,KCTD3
ESR1,KCTD6
ESR1,KDELR1
ESR1,KDM1B
ESR1,KDM2A
ESR1,KDM2B
ESR1,KDM6B
ESR1,KIAA1522
ESR1,KIAA1671
ESR1,KIAA2013
ESR1,KIDINS220
ESR1,KIF11
ESR1,KIF14
ESR1,KIF20B
ESR1,KIF22
ESR1,KIF2A
ESR1,KIF2C
ESR1,KIF4A
ESR1,KIFC1
ESR1,KLF4
ESR1,KMT2A
ESR1,KNOP1
ESR1,KPNA1
ESR1,KPNA3
ESR1,KPNA4
ESR1,KRR1
ESR1,KRT37
ESR1,KRT4
ESR1,KRT72
ESR1,KRT85
ESR1,KRT9
ESR1,KTN1
ESR1,LAMP2
ESR1,LAMTOR1
ESR1,LANCL1
ESR1,LAPTM4A
ESR1,LARP4B
ESR1,LARP7
ESR1,LATS1
ESR1,LEMD3
ESR1,LENG8
ESR1,LGALS7B
ESR1,LGALS8
ESR1,LIMCH1
ESR1,LIMS1
ESR1,LIN7C
ESR1,LIN9
ESR1,LLPH
ESR1,LMAN2L
ESR1,LMTK3
ESR1,LONP2
ESR1,LRCH3
ESR1,LRCH4
ESR1,LRWD1
ESR1,LSG1
ESR1,LSM11
ESR1,LSM12
ESR1,LSM14A
ESR1,LSM14B
ESR1,LSM3
ESR1,LSR
ESR1,LTN1
ESR1,LUC7L3
ESR1,LUZP1
ESR1,LZTS2
ESR1,MACC1
ESR1,MACF1
ESR1,MACO1
ESR1,MAGED1
ESR1,MAGT1
ESR1,MAK16
ESR1,MAML1
ESR1,MAN1A2
ESR1,MAN1B1
ESR1,MAN2A1
ESR1,MAP3K20
ESR1,MAP4
ESR1,MAP7D1
ESR1,MAP7
ESR1,MAPKAP1
ESR1,MARCKSL1
ESR1,MARCKS
ESR1,MARK2
ESR1,MAZ
ESR1,MBD1
ESR1,MBD3
ESR1,MBD4
ESR1,MBOAT7
ESR1,MCAT
ESR1,MCM5
ESR1,MCRS1
ESR1,MDC1
ESR1,MDN1
ESR1,MED14
ESR1,MED15
ESR1,MED6
ESR1,MED8
ESR1,MEST
ESR1,METAP1
ESR1,METTL14
ESR1,METTL18
ESR1,METTL3
ESR1,MFF
ESR1,MGAT1
ESR1,MICALL2
ESR1,MICU1
ESR1,MICU2
ESR1,MINK1
ESR1,MIOS
ESR1,MIS18A
ESR1,MKRN1
ESR1,MLEC
ESR1,MLH1
ESR1,MLLT1
ESR1,MORC2
ESR1,MORF4L1
ESR1,MORF4L2
ESR1,MOV10
ESR1,MPHOSPH10
ESR1,MPHOSPH6
ESR1,MPHOSPH8
ESR1,MPP7
ESR1,MRE11
ESR1,MRM1
ESR1,MRM3
ESR1,MRPL12
ESR1,MRPL38
ESR1,MRPL47
ESR1,MRPL49
ESR1,MRPL9
ESR1,MRPS14
ESR1,MRPS16
ESR1,MRPS18B
ESR1,MRPS18C
ESR1,MRPS23
ESR1,MRPS34
ESR1,MRPS5
ESR1,MRPS7
ESR1,MRTFB
ESR1,MSL1
ESR1,MSL2
ESR1,MSL3P1
ESR1,MT-CO2
ESR1,MT-ND5
ESR1,MTFR1
ESR1,MTHFD1L
ESR1,MTPAP
ESR1,MTREX
ESR1,MYADM
ESR1,MYBPH
ESR1,MYEF2
ESR1,MYH6
ESR1,MYL12A
ESR1,MYO1B
ESR1,MYO5A
ESR1,MYOF
ESR1,MYZAP
ESR1,NACA
ESR1,NAP1L1
ESR1,NAPA
ESR1,NBN
ESR1,NBPF1
ESR1,NBPF26
ESR1,NCBP2
ESR1,NDC80
ESR1,NDE1
ESR1,NDUFA10
ESR1,NDUFA12
ESR1,NDUFA13
ESR1,NDUFA7
ESR1,NDUFA8
ESR1,NDUFA9
ESR1,NDUFB3
ESR1,NDUFB4
ESR1,NDUFB9
ESR1,NDUFS1
ESR1,NDUFS2
ESR1,NDUFS4
ESR1,NDUFS5
ESR1,NDUFS7
ESR1,NDUFS8
ESR1,NDUFV1
ESR1,NDUFV2
ESR1,NELFE
ESR1,NEPRO
ESR1,NET1
ESR1,NFATC2
ESR1,NFIB
ESR1,NFRKB
ESR1,NFX1
ESR1,NGDN
ESR1,NHP2
ESR1,NIFK
ESR1,NIP7
ESR1,NIPBL
ESR1,NKAP
ESR1,NKRF
ESR1,NME3
ESR1,NMT1
ESR1,NMT2
ESR1,NOA1
ESR1,NOC2L
ESR1,NOC3L
ESR1,NOC4L
ESR1,NOL10
ESR1,NOL11
ESR1,NOL6
ESR1,NOL7
ESR1,NOL8
ESR1,NOL9
ESR1,NOM1
ESR1,NOMO1
ESR1,NOP10
ESR1,NOP14
ESR1,NOP16
ESR1,NOP53
ESR1,NOTCH2NLA
ESR1,NOTCH2NLC
ESR1,NOTCH2
ESR1,NPM3
ESR1,NR2E3
ESR1,NR5A2
ESR1,NRAS
ESR1,NRDE2
ESR1,NSA2
ESR1,NSUN4
ESR1,NSUN5
ESR1,NT5E
ESR1,NTHL1
ESR1,NUDT21
ESR1,NUFIP2
ESR1,NUMBL
ESR1,NUMB
ESR1,NUP35
ESR1,NUP37
ESR1,NUP62
ESR1,NUP98
ESR1,NUPR1
ESR1,NUSAP1
ESR1,NXF1
ESR1,ODF2
ESR1,OGT
ESR1,OLA1
ESR1,ORAI1
ESR1,ORC1
ESR1,ORC3
ESR1,ORC4
ESR1,ORC5
ESR1,ORMDL1
ESR1,OS9
ESR1,OSBPL8
ESR1,OSTC
ESR1,OTUB2
ESR1,OTUD4
ESR1,P4HA1
ESR1,PABPC1L
ESR1,PABPC4
ESR1,PACSIN3
ESR1,PAK1IP1
ESR1,PALM3
ESR1,PARD3
ESR1,PARD6B
ESR1,PARK7
ESR1,PARN
ESR1,PARP2
ESR1,PATJ
ESR1,PBRM1
ESR1,PCDHB7
ESR1,PCF11
ESR1,PCID2
ESR1,PCNP
ESR1,PCNX3
ESR1,PDCD11
ESR1,PDCD6
ESR1,PDCD7
ESR1,PDIA2
ESR1,PDLIM1
ESR1,PDLIM2
ESR1,PDLIM7
ESR1,PDS5A
ESR1,PDZK1P1
ESR1,PES1
ESR1,PFKL
ESR1,PFKP
ESR1,PGK2
ESR1,PHC2
ESR1,PHC3
ESR1,PHF12
ESR1,PHF14
ESR1,PHF2
ESR1,PHF3
ESR1,PHF6
ESR1,PHGDH
ESR1,PHRF1
ESR1,PI4KA
ESR1,PIAS2
ESR1,PIEZO1
ESR1,PIGG
ESR1,PIGK
ESR1,PIGT
ESR1,PIK3C2A
ESR1,PKP4
ESR1,PLCD3
ESR1,PLEKHA7
ESR1,PLEKHB1
ESR1,PLOD3
ESR1,PLPP2
ESR1,PLPP6
ESR1,PLS3
ESR1,PNISR
ESR1,PNKD
ESR1,PNKP
ESR1,PNMT
ESR1,PNO1
ESR1,PNPLA6
ESR1,POLR1A
ESR1,POLR1C
ESR1,POLR1E
ESR1,POLR2C
ESR1,POLR2D
ESR1,POLR2E
ESR1,POLR2F
ESR1,POLR2G
ESR1,POLR2H
ESR1,POLR2I
ESR1,POLR2K
ESR1,POLR2L
ESR1,POLRMT
ESR1,POP4
ESR1,POP7
ESR1,POR
ESR1,POTEE
ESR1,PPAN
ESR1,PPFIA1
ESR1,PPFIBP1
ESR1,PPHLN1
ESR1,PPIL3
ESR1,PPP1R10
ESR1,PPP1R12A
ESR1,PPP1R12B
ESR1,PPP1R12C
ESR1,PPP1R14C
ESR1,PPP1R18
ESR1,PPP1R9A
ESR1,PPP2R5C
ESR1,PPP2R5E
ESR1,PPP6R3
ESR1,PRDX4
ESR1,PRDX5
ESR1,PREB
ESR1,PREX1
ESR1,PRKAR1A
ESR1,PRKAR2A
ESR1,PRMT5
ESR1,PRPF31
ESR1,PRPF38A
ESR1,PRPF38B
ESR1,PRR11
ESR1,PRRC2A
ESR1,PRSS8
ESR1,PSMB2
ESR1,PSMC6
ESR1,PTCD1
ESR1,PTPN13
ESR1,PTRH1
ESR1,PTRH2
ESR1,PUM2
ESR1,PUM3
ESR1,PURA
ESR1,PUSL1
ESR1,PWP1
ESR1,PWP2
ESR1,PWWP2A
ESR1,PXDN
ESR1,PXN
ESR1,PYM1
ESR1,QPCTL
ESR1,RAB10
ESR1,RAB11A
ESR1,RAB11FIP1
ESR1,RAB18
ESR1,RAB1B
ESR1,RAB22A
ESR1,RAB39B
ESR1,RAB5C
ESR1,RAB6B
ESR1,RABL3
ESR1,RAD21
ESR1,RAD23B
ESR1,RAD9A
ESR1,RAI14
ESR1,RALGAPB
ESR1,RANBP2
ESR1,RAP1A
ESR1,RAP2B
ESR1,RAP2C
ESR1,RBFA
ESR1,RBL1
ESR1,RBM15B
ESR1,RBM19
ESR1,RBM22
ESR1,RBM26
ESR1,RBM27
ESR1,RBM33
ESR1,RBM3
