L1,L2,L3,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Rln3,,,Galr2,,,5617,DEVCOMLR:10090:19FE4E3B45A6,mouse_development_LR005148,RLN3,GALR2,RLN3>>GALR2,simple,1,1,RLN3>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm2023,,,Galr2,,,5618,DEVCOMLR:10090:35CA3F127F78,mouse_development_LR005149,GM2023,GALR2,GM2023>>GALR2,simple,1,1,GM2023>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ccl19,,,Galr2,,,5619,DEVCOMLR:10090:115FE7CE5DCA,mouse_development_LR005150,CCL19,GALR2,CCL19>>GALR2,simple,1,1,CCL19>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
LOC100043918,,,Galr2,,,5620,DEVCOMLR:10090:BD48C4CE0F9D,mouse_development_LR005151,LOC100043918,GALR2,LOC100043918>>GALR2,simple,1,1,LOC100043918>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm13309,,,Galr2,,,5621,DEVCOMLR:10090:D0B1E1FF16A6,mouse_development_LR005152,GM13309,GALR2,GM13309>>GALR2,simple,1,1,GM13309>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
LOC100043921,,,Galr2,,,5622,DEVCOMLR:10090:C6A7C4B6B4E6,mouse_development_LR005153,LOC100043921,GALR2,LOC100043921>>GALR2,simple,1,1,LOC100043921>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
LOC100861618,,,Galr2,,,5623,DEVCOMLR:10090:47629D85A582,mouse_development_LR005154,LOC100861618,GALR2,LOC100861618>>GALR2,simple,1,1,LOC100861618>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm12407,,,Galr2,,,5624,DEVCOMLR:10090:93AD703920C7,mouse_development_LR005155,GM12407,GALR2,GM12407>>GALR2,simple,1,1,GM12407>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm2564,,,Galr2,,,5625,DEVCOMLR:10090:F2DED1C4A8DD,mouse_development_LR005156,GM2564,GALR2,GM2564>>GALR2,simple,1,1,GM2564>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm2457,,,Galr2,,,5626,DEVCOMLR:10090:AE7A80C86179,mouse_development_LR005157,GM2457,GALR2,GM2457>>GALR2,simple,1,1,GM2457>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm21104,,,Galr2,,,5627,DEVCOMLR:10090:CB93D58453BD,mouse_development_LR005158,GM21104,GALR2,GM21104>>GALR2,simple,1,1,GM21104>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cxcl16,,,Galr2,,,5628,DEVCOMLR:10090:617E3D71FFF0,mouse_development_LR005159,CXCL16,GALR2,CXCL16>>GALR2,simple,1,1,CXCL16>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ccl28,,,Galr2,,,5629,DEVCOMLR:10090:4E11FA67708E,mouse_development_LR005160,CCL28,GALR2,CCL28>>GALR2,simple,1,1,CCL28>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Hebp1,,,Galr2,,,5630,DEVCOMLR:10090:6640C274BBE5,mouse_development_LR005161,HEBP1,GALR2,HEBP1>>GALR2,simple,1,1,HEBP1>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Apln,,,Galr2,,,5631,DEVCOMLR:10090:C1612A7627FE,mouse_development_LR005162,APLN,GALR2,APLN>>GALR2,simple,1,1,APLN>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm13306,,,Galr2,,,5632,DEVCOMLR:10090:11063A988831,mouse_development_LR005163,GM13306,GALR2,GM13306>>GALR2,simple,1,1,GM13306>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
LOC100861978,,,Galr2,,,5633,DEVCOMLR:10090:9BF96B6FB36F,mouse_development_LR005164,LOC100861978,GALR2,LOC100861978>>GALR2,simple,1,1,LOC100861978>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gm2506,,,Galr2,,,5634,DEVCOMLR:10090:AC90F2AABD6F,mouse_development_LR005165,GM2506,GALR2,GM2506>>GALR2,simple,1,1,GM2506>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Ccl27b,,,Galr2,,,5635,DEVCOMLR:10090:89E764019E65,mouse_development_LR005166,CCL27B,GALR2,CCL27B>>GALR2,simple,1,1,CCL27B>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Insl5,,,Galr2,,,5636,DEVCOMLR:10090:90A19C20F07F,mouse_development_LR005167,INSL5,GALR2,INSL5>>GALR2,simple,1,1,INSL5>>GALR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
F2,,,Hcrtr1,,,5637,DEVCOMLR:10090:6855DD1CC116,mouse_development_LR005168,F2,HCRTR1,F2>>HCRTR1,simple,1,1,F2>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Agt,,,Hcrtr1,,,5638,DEVCOMLR:10090:9D697401433A,mouse_development_LR005169,AGT,HCRTR1,AGT>>HCRTR1,simple,1,1,AGT>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gnrh1,,,Hcrtr1,,,5639,DEVCOMLR:10090:4645DC5428EE,mouse_development_LR005170,GNRH1,HCRTR1,GNRH1>>HCRTR1,simple,1,1,GNRH1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Oxt,,,Hcrtr1,,,5640,DEVCOMLR:10090:DFC45A4B3353,mouse_development_LR005171,OXT,HCRTR1,OXT>>HCRTR1,simple,1,1,OXT>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Avp,,,Hcrtr1,,,5641,DEVCOMLR:10090:809DF616821C,mouse_development_LR005172,AVP,HCRTR1,AVP>>HCRTR1,simple,1,1,AVP>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Npy,,,Hcrtr1,,,5642,DEVCOMLR:10090:5E45459C1070,mouse_development_LR005173,NPY,HCRTR1,NPY>>HCRTR1,simple,1,1,NPY>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gast,,,Hcrtr1,,,5643,DEVCOMLR:10090:4506BC6A32E8,mouse_development_LR005174,GAST,HCRTR1,GAST>>HCRTR1,simple,1,1,GAST>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Anxa1,,,Hcrtr1,,,5644,DEVCOMLR:10090:DADFBB7CD729,mouse_development_LR005175,ANXA1,HCRTR1,ANXA1>>HCRTR1,simple,1,1,ANXA1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
App,,,Hcrtr1,,,5645,DEVCOMLR:10090:10A0D32CED2E,mouse_development_LR005176,APP,HCRTR1,APP>>HCRTR1,simple,1,1,APP>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Edn1,,,Hcrtr1,,,5646,DEVCOMLR:10090:652BBCE94C00,mouse_development_LR005177,EDN1,HCRTR1,EDN1>>HCRTR1,simple,1,1,EDN1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cck,,,Hcrtr1,,,5647,DEVCOMLR:10090:9127D284CBD3,mouse_development_LR005178,CCK,HCRTR1,CCK>>HCRTR1,simple,1,1,CCK>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Grp,,,Hcrtr1,,,5648,DEVCOMLR:10090:A632EC21A9AF,mouse_development_LR005179,GRP,HCRTR1,GRP>>HCRTR1,simple,1,1,GRP>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Nps,,,Hcrtr1,,,5649,DEVCOMLR:10090:774FE43881E9,mouse_development_LR005180,NPS,HCRTR1,NPS>>HCRTR1,simple,1,1,NPS>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Hcrtr1,,,5650,DEVCOMLR:10090:60F580211965,mouse_development_LR005181,SAA1,HCRTR1,SAA1>>HCRTR1,simple,1,1,SAA1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Hcrtr1,,,5651,DEVCOMLR:10090:1608B69582FA,mouse_development_LR005182,SAA2,HCRTR1,SAA2>>HCRTR1,simple,1,1,SAA2>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Tac1,,,Hcrtr1,,,5652,DEVCOMLR:10090:1BF5137D4409,mouse_development_LR005183,TAC1,HCRTR1,TAC1>>HCRTR1,simple,1,1,TAC1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Trh,,,Hcrtr1,,,5653,DEVCOMLR:10090:88F73CD96F94,mouse_development_LR005184,TRH,HCRTR1,TRH>>HCRTR1,simple,1,1,TRH>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Nts,,,Hcrtr1,,,5654,DEVCOMLR:10090:2011F41B2303,mouse_development_LR005185,NTS,HCRTR1,NTS>>HCRTR1,simple,1,1,NTS>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Kiss1,,,Hcrtr1,,,5655,DEVCOMLR:10090:32D78804EE7A,mouse_development_LR005186,KISS1,HCRTR1,KISS1>>HCRTR1,simple,1,1,KISS1>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Nms,,,Hcrtr1,,,5656,DEVCOMLR:10090:E0090E755C6F,mouse_development_LR005187,NMS,HCRTR1,NMS>>HCRTR1,simple,1,1,NMS>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Prok2,,,Hcrtr1,,,5657,DEVCOMLR:10090:FC45E08C64F4,mouse_development_LR005188,PROK2,HCRTR1,PROK2>>HCRTR1,simple,1,1,PROK2>>HCRTR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
F2,,,Hcrtr2,,,5658,DEVCOMLR:10090:102984C80D65,mouse_development_LR005189,F2,HCRTR2,F2>>HCRTR2,simple,1,1,F2>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Agt,,,Hcrtr2,,,5659,DEVCOMLR:10090:B40DD9874C29,mouse_development_LR005190,AGT,HCRTR2,AGT>>HCRTR2,simple,1,1,AGT>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gnrh1,,,Hcrtr2,,,5660,DEVCOMLR:10090:9CF629C378AF,mouse_development_LR005191,GNRH1,HCRTR2,GNRH1>>HCRTR2,simple,1,1,GNRH1>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Oxt,,,Hcrtr2,,,5661,DEVCOMLR:10090:2BC7CD5BB721,mouse_development_LR005192,OXT,HCRTR2,OXT>>HCRTR2,simple,1,1,OXT>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Avp,,,Hcrtr2,,,5662,DEVCOMLR:10090:A8369839C0F8,mouse_development_LR005193,AVP,HCRTR2,AVP>>HCRTR2,simple,1,1,AVP>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Gast,,,Hcrtr2,,,5663,DEVCOMLR:10090:271F7CBAB11C,mouse_development_LR005194,GAST,HCRTR2,GAST>>HCRTR2,simple,1,1,GAST>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Anxa1,,,Hcrtr2,,,5664,DEVCOMLR:10090:6D33BA979039,mouse_development_LR005195,ANXA1,HCRTR2,ANXA1>>HCRTR2,simple,1,1,ANXA1>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
App,,,Hcrtr2,,,5665,DEVCOMLR:10090:DBF783D499A1,mouse_development_LR005196,APP,HCRTR2,APP>>HCRTR2,simple,1,1,APP>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Edn1,,,Hcrtr2,,,5666,DEVCOMLR:10090:B0D94DCEBB9C,mouse_development_LR005197,EDN1,HCRTR2,EDN1>>HCRTR2,simple,1,1,EDN1>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Cck,,,Hcrtr2,,,5667,DEVCOMLR:10090:063B503B7B22,mouse_development_LR005198,CCK,HCRTR2,CCK>>HCRTR2,simple,1,1,CCK>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Grp,,,Hcrtr2,,,5668,DEVCOMLR:10090:0703C486C6CB,mouse_development_LR005199,GRP,HCRTR2,GRP>>HCRTR2,simple,1,1,GRP>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Nps,,,Hcrtr2,,,5669,DEVCOMLR:10090:8A24E66878B1,mouse_development_LR005200,NPS,HCRTR2,NPS>>HCRTR2,simple,1,1,NPS>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa1,,,Hcrtr2,,,5670,DEVCOMLR:10090:61A68B27C9F2,mouse_development_LR005201,SAA1,HCRTR2,SAA1>>HCRTR2,simple,1,1,SAA1>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Saa2,,,Hcrtr2,,,5671,DEVCOMLR:10090:B37194660A48,mouse_development_LR005202,SAA2,HCRTR2,SAA2>>HCRTR2,simple,1,1,SAA2>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Tac1,,,Hcrtr2,,,5672,DEVCOMLR:10090:ED3A8BB7E6F7,mouse_development_LR005203,TAC1,HCRTR2,TAC1>>HCRTR2,simple,1,1,TAC1>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
Trh,,,Hcrtr2,,,5673,DEVCOMLR:10090:D09C591C505D,mouse_development_LR005204,TRH,HCRTR2,TRH>>HCRTR2,simple,1,1,TRH>>HCRTR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mouse_L_R_development.csv,mouse,Mus musculus,10090,development,legacy_context_member,,,0,,0
