L1,L2,R1,R2,R3,R4,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
BMP5,,BMPR1A,ACVR2A,,,36,DEVCOMLR:9544:F41D1C13649B,mmulatta_development_LR000036,BMP5,ACVR2A|BMPR1A,BMP5>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP5,,BMPR1A,ACVR2B,,,37,DEVCOMLR:9544:2BA018FD09B7,mmulatta_development_LR000037,BMP5,ACVR2B|BMPR1A,BMP5>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP5,,BMPR1A,BMPR2,,,38,DEVCOMLR:9544:2FBAD11DEE1D,mmulatta_development_LR000038,BMP5,BMPR1A|BMPR2,BMP5>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP5,,BMPR1B,ACVR2A,,,39,DEVCOMLR:9544:921FC2F281D7,mmulatta_development_LR000039,BMP5,ACVR2A|BMPR1B,BMP5>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP5,,BMPR1B,ACVR2B,,,40,DEVCOMLR:9544:FF493230B1B2,mmulatta_development_LR000040,BMP5,ACVR2B|BMPR1B,BMP5>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP5,,BMPR1B,BMPR2,,,41,DEVCOMLR:9544:87ADAC5EEF44,mmulatta_development_LR000041,BMP5,BMPR1B|BMPR2,BMP5>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP6,,ACVR1,ACVR2A,,,42,DEVCOMLR:9544:F83495DA67B8,mmulatta_development_LR000042,BMP6,ACVR1|ACVR2A,BMP6>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,ACVR1,ACVR2B,,,43,DEVCOMLR:9544:F8D5355091A4,mmulatta_development_LR000043,BMP6,ACVR1|ACVR2B,BMP6>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,ACVR1,BMPR2,,,44,DEVCOMLR:9544:E16EEF021690,mmulatta_development_LR000044,BMP6,ACVR1|BMPR2,BMP6>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1A,ACVR2A,,,45,DEVCOMLR:9544:0530C8584B8B,mmulatta_development_LR000045,BMP6,ACVR2A|BMPR1A,BMP6>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300;11401330,10504300;11401330,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1A,ACVR2B,,,46,DEVCOMLR:9544:B98C8401DF09,mmulatta_development_LR000046,BMP6,ACVR2B|BMPR1A,BMP6>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300;11401330,10504300;11401330,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1A,BMPR2,,,47,DEVCOMLR:9544:73E56286BB83,mmulatta_development_LR000047,BMP6,BMPR1A|BMPR2,BMP6>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300;11401330,10504300;11401330,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1B,ACVR2A,,,48,DEVCOMLR:9544:2FE58F7AD7FB,mmulatta_development_LR000048,BMP6,ACVR2A|BMPR1B,BMP6>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1B,ACVR2B,,,49,DEVCOMLR:9544:44DDB932B78B,mmulatta_development_LR000049,BMP6,ACVR2B|BMPR1B,BMP6>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP6,,BMPR1B,BMPR2,,,50,DEVCOMLR:9544:1671356D942F,mmulatta_development_LR000050,BMP6,BMPR1B|BMPR2,BMP6>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,10504300,10504300,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,ACVR1,ACVR2A,,,51,DEVCOMLR:9544:21B05195FADB,mmulatta_development_LR000051,BMP7,ACVR1|ACVR2A,BMP7>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7790373;8006002;9748228;11282024;12667445;19735544;32897189;33827919,7790373;8006002;9748228;11282024;12667445;19735544;32897189;33827919,8,8,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,ACVR1,ACVR2B,,,52,DEVCOMLR:9544:E55F3614F391,mmulatta_development_LR000052,BMP7,ACVR1|ACVR2B,BMP7>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,8006002;9748228;11282024;19735544;32897189;33827919,8006002;9748228;11282024;19735544;32897189;33827919,6,6,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,ACVR1,BMPR2,,,53,DEVCOMLR:9544:9ADE33250AE6,mmulatta_development_LR000053,BMP7,ACVR1|BMPR2,BMP7>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7791754;8006002;9748228;11282024;32897189;33827919;35643319,7791754;8006002;9748228;11282024;32897189;33827919;35643319,7,7,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1A,ACVR2A,,,54,DEVCOMLR:9544:26BCD0F7DC65,mmulatta_development_LR000054,BMP7,ACVR2A|BMPR1A,BMP7>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7790373;8006002;8605097;9748228;12667445;19735544,7790373;8006002;8605097;9748228;12667445;19735544,6,6,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1A,ACVR2B,,,55,DEVCOMLR:9544:AA37C93EC7E6,mmulatta_development_LR000055,BMP7,ACVR2B|BMPR1A,BMP7>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,8006002;8605097;9748228;19735544,8006002;8605097;9748228;19735544,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1A,BMPR2,,,56,DEVCOMLR:9544:5CB74E493394,mmulatta_development_LR000056,BMP7,BMPR1A|BMPR2,BMP7>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7791754;8006002;8605097;35643319,7791754;8006002;8605097;35643319,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1B,ACVR2A,,,57,DEVCOMLR:9544:DFC734832EE1,mmulatta_development_LR000057,BMP7,ACVR2A|BMPR1B,BMP7>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7790373;8006002;8605097;9748228;12667445;19735544,7790373;8006002;8605097;9748228;12667445;19735544,6,6,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1B,ACVR2B,,,58,DEVCOMLR:9544:EE411F168742,mmulatta_development_LR000058,BMP7,ACVR2B|BMPR1B,BMP7>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,8006002;8605097;9748228;19735544,8006002;8605097;9748228;19735544,4,4,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP7,,BMPR1B,BMPR2,,,59,DEVCOMLR:9544:69B28BF9F5DF,mmulatta_development_LR000059,BMP7,BMPR1B|BMPR2,BMP7>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,7791754;8006002;8605097;19735544;35643319,7791754;8006002;8605097;19735544;35643319,5,5,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP8A,,ACVR1,ACVR2A,,,60,DEVCOMLR:9544:939717079B55,mmulatta_development_LR000060,BMP8A,ACVR1|ACVR2A,BMP8A>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,ACVR1,ACVR2B,,,61,DEVCOMLR:9544:22CE50E8F9E3,mmulatta_development_LR000061,BMP8A,ACVR1|ACVR2B,BMP8A>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,ACVR1,BMPR2,,,62,DEVCOMLR:9544:A5231ED6AB18,mmulatta_development_LR000062,BMP8A,ACVR1|BMPR2,BMP8A>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1A,ACVR2A,,,63,DEVCOMLR:9544:81E2395F6141,mmulatta_development_LR000063,BMP8A,ACVR2A|BMPR1A,BMP8A>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1A,ACVR2B,,,64,DEVCOMLR:9544:BE828939A045,mmulatta_development_LR000064,BMP8A,ACVR2B|BMPR1A,BMP8A>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1A,BMPR2,,,65,DEVCOMLR:9544:323B9287375F,mmulatta_development_LR000065,BMP8A,BMPR1A|BMPR2,BMP8A>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1B,ACVR2A,,,66,DEVCOMLR:9544:B9841E294978,mmulatta_development_LR000066,BMP8A,ACVR2A|BMPR1B,BMP8A>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1B,ACVR2B,,,67,DEVCOMLR:9544:98C63332C3A2,mmulatta_development_LR000067,BMP8A,ACVR2B|BMPR1B,BMP8A>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8A,,BMPR1B,BMPR2,,,68,DEVCOMLR:9544:9D9DEB852830,mmulatta_development_LR000068,BMP8A,BMPR1B|BMPR2,BMP8A>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,ACVR1,ACVR2A,,,69,DEVCOMLR:9544:948FD7956A1E,mmulatta_development_LR000069,BMP8B,ACVR1|ACVR2A,BMP8B>>ACVR1|ACVR2A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,ACVR1,ACVR2B,,,70,DEVCOMLR:9544:72DFAF4DEF8D,mmulatta_development_LR000070,BMP8B,ACVR1|ACVR2B,BMP8B>>ACVR1|ACVR2B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,ACVR1,BMPR2,,,71,DEVCOMLR:9544:3F7FB4D7148C,mmulatta_development_LR000071,BMP8B,ACVR1|BMPR2,BMP8B>>ACVR1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1A,ACVR2A,,,72,DEVCOMLR:9544:A67DCD5CA44B,mmulatta_development_LR000072,BMP8B,ACVR2A|BMPR1A,BMP8B>>ACVR2A|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1A,ACVR2B,,,73,DEVCOMLR:9544:590786C5C020,mmulatta_development_LR000073,BMP8B,ACVR2B|BMPR1A,BMP8B>>ACVR2B|BMPR1A,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1A,BMPR2,,,74,DEVCOMLR:9544:48BA0B726CF4,mmulatta_development_LR000074,BMP8B,BMPR1A|BMPR2,BMP8B>>BMPR1A|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1B,ACVR2A,,,75,DEVCOMLR:9544:F97A12F5361F,mmulatta_development_LR000075,BMP8B,ACVR2A|BMPR1B,BMP8B>>ACVR2A|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1B,ACVR2B,,,76,DEVCOMLR:9544:E16D0B65F995,mmulatta_development_LR000076,BMP8B,ACVR2B|BMPR1B,BMP8B>>ACVR2B|BMPR1B,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP8B,,BMPR1B,BMPR2,,,77,DEVCOMLR:9544:3DBA4BFEABFA,mmulatta_development_LR000077,BMP8B,BMPR1B|BMPR2,BMP8B>>BMPR1B|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,0
BMP10,,ACVRL1,BMPR2,,,78,DEVCOMLR:9544:6A3464877ACC,mmulatta_development_LR000078,BMP10,ACVRL1|BMPR2,BMP10>>ACVRL1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,16049014;17068149;22718755;32238803;35643319,16049014;17068149;22718755;32238803;35643319,5,5,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
BMP10,,ACVRL1,ACVR2A,,,79,DEVCOMLR:9544:56C0F33E17DC,mmulatta_development_LR000079,BMP10,ACVR2A|ACVRL1,BMP10>>ACVR2A|ACVRL1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,16049014;17068149;22718755;32238803;35643319,16049014;17068149;22718755;32238803;35643319,5,5,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
GDF2,,ACVRL1,BMPR2,,,80,DEVCOMLR:9544:9647ABC33970,mmulatta_development_LR000080,GDF2,ACVRL1|BMPR2,GDF2>>ACVRL1|BMPR2,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,15851468;17068149;17311849;19956691;22718755;23029472;32238803,15851468;17068149;17311849;19956691;22718755;23029472;32238803,7,7,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
GDF2,,ACVRL1,ACVR2A,,,81,DEVCOMLR:9544:D1948653492E,mmulatta_development_LR000081,GDF2,ACVR2A|ACVRL1,GDF2>>ACVR2A|ACVRL1,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,15851468;17068149;17311849;19956691;22718755;23029472;32238803,15851468;17068149;17311849;19956691;22718755;23029472;32238803,7,7,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,mmulatta_L_R_develoment.csv,mmulatta,Macaca mulatta,9544,development,legacy_context_member,,,0,,2
