L1,R1,R2,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
LGALS3,PECAM1,,3333,DEVCOMLR:9940:A745EA88CC96,sheep_development_LR003262,LGALS3,PECAM1,LGALS3>>PECAM1,simple,1,1,LGALS3>>PECAM1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28364041,28364041,28364041,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,ENSOARG00020008683,,3334,DEVCOMLR:9940:C4806A2404D4,sheep_development_LR003263,LGALS3,ENSOARG00020008683,LGALS3>>ENSOARG00020008683,simple,1,1,LGALS3>>ENSOARG00020008683,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28731466,28731466,28731466,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,MERTK,,3335,DEVCOMLR:9940:953CBC094885,sheep_development_LR003264,LGALS3,MERTK,LGALS3>>MERTK,simple,1,1,LGALS3>>MERTK,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35711472,35711472,35711472,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,MCAM,,3336,DEVCOMLR:9940:22D975CEE1AE,sheep_development_LR003265,LGALS3,MCAM,LGALS3>>MCAM,simple,1,1,LGALS3>>MCAM,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28364041,28364041,28364041,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,ITGB4,,3337,DEVCOMLR:9940:7C2A49A7C0F4,sheep_development_LR003266,LGALS3,ITGB4,LGALS3>>ITGB4,simple,1,1,LGALS3>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29549127,29549127,29549127,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRFN5,PTPRD,,3338,DEVCOMLR:9940:AE4D4F6726E8,sheep_development_LR003267,LRFN5,PTPRD,LRFN5>>PTPRD,simple,1,1,LRFN5>>PTPRD,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27225731,27225731,27225731,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRFN4,PTPRD,,3339,DEVCOMLR:9940:8306BB21AE50,sheep_development_LR003268,LRFN4,PTPRD,LRFN4>>PTPRD,simple,1,1,LRFN4>>PTPRD,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,26321637,26321637,26321637,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LINGO1,LINGO1,,3340,DEVCOMLR:9940:BF212A0C8786,sheep_development_LR003269,LINGO1,LINGO1,LINGO1>>LINGO1,simple,1,1,LINGO1>>LINGO1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22514275,22514275,22514275,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LIF,LRP1,,3341,DEVCOMLR:9940:C1225514D8AC,sheep_development_LR003270,LIF,LRP1,LIF>>LRP1,simple,1,1,LIF>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36028175,36028175,36028175,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,VSIR,,3342,DEVCOMLR:9940:CCCC4E8AE71D,sheep_development_LR003271,ENSOARG00020024448,VSIR,ENSOARG00020024448>>VSIR,simple,1,1,ENSOARG00020024448>>VSIR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,33329552,33329552,33329552,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,TLR4,,3343,DEVCOMLR:9940:373EEEE27D0B,sheep_development_LR003272,ENSOARG00020024448,TLR4,ENSOARG00020024448>>TLR4,simple,1,1,ENSOARG00020024448>>TLR4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,34369876,34369876,34369876,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,PTPRC,,3344,DEVCOMLR:9940:939DA7DBFD20,sheep_development_LR003273,ENSOARG00020024448,PTPRC,ENSOARG00020024448>>PTPRC,simple,1,1,ENSOARG00020024448>>PTPRC,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30120235,30120235,30120235,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,ENSOARG00020013655,,3345,DEVCOMLR:9940:E43C008A02E5,sheep_development_LR003274,ENSOARG00020024448,ENSOARG00020013655,ENSOARG00020024448>>ENSOARG00020013655,simple,1,1,ENSOARG00020024448>>ENSOARG00020013655,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30120235,30120235,30120235,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,CLEC7A,,3346,DEVCOMLR:9940:BA35729E609D,sheep_development_LR003275,ENSOARG00020024448,CLEC7A,ENSOARG00020024448>>CLEC7A,simple,1,1,ENSOARG00020024448>>CLEC7A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28394331,28394331,28394331,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,CD40,,3347,DEVCOMLR:9940:193030DBC2B9,sheep_development_LR003276,ENSOARG00020024448,CD40,ENSOARG00020024448>>CD40,simple,1,1,ENSOARG00020024448>>CD40,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,22685601,22685601,22685601,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,CD180,,3348,DEVCOMLR:9940:39416193DE92,sheep_development_LR003277,ENSOARG00020024448,CD180,ENSOARG00020024448>>CD180,simple,1,1,ENSOARG00020024448>>CD180,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,34369876,34369876,34369876,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020024448,BCR,,3349,DEVCOMLR:9940:503F9C5786A4,sheep_development_LR003278,ENSOARG00020024448,BCR,ENSOARG00020024448>>BCR,simple,1,1,ENSOARG00020024448>>BCR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30120235,30120235,30120235,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,PDPN,,3350,DEVCOMLR:9940:FAAD7A2CCEDB,sheep_development_LR003279,LGALS8,PDPN,LGALS8>>PDPN,simple,1,1,LGALS8>>PDPN,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19268462,19268462,19268462,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,ENSOARG00020014480,,3351,DEVCOMLR:9940:996A58AE36AF,sheep_development_LR003280,LGALS8,ENSOARG00020014480,LGALS8>>ENSOARG00020014480,simple,1,1,LGALS8>>ENSOARG00020014480,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,38232701,38232701,38232701,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM3,NRXN1,,3352,DEVCOMLR:9940:25C591CE256F,sheep_development_LR003281,LRRTM3,NRXN1,LRRTM3>>NRXN1,simple,1,1,LRRTM3>>NRXN1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,26776509,26776509,26776509,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM2,NRXN3,,3353,DEVCOMLR:9940:CA3E389F94A3,sheep_development_LR003282,LRRTM2,NRXN3,LRRTM2>>NRXN3,simple,1,1,LRRTM2>>NRXN3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20519524,20519524,20519524,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM2,NRXN2,,3354,DEVCOMLR:9940:01EA39BA8B30,sheep_development_LR003283,LRRTM2,NRXN2,LRRTM2>>NRXN2,simple,1,1,LRRTM2>>NRXN2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20519524;21424692,20519524;21424692,20519524;21424692,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM2,NRXN1,,3355,DEVCOMLR:9940:6E1F13F895CA,sheep_development_LR003284,LRRTM2,NRXN1,LRRTM2>>NRXN1,simple,1,1,LRRTM2>>NRXN1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20064387;20064388;20519524;21424692;30262834,20064387;20064388;20519524;21424692;30262834,20064387;20064388;20519524;21424692;30262834,5,5,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM1,NRXN3,,3356,DEVCOMLR:9940:5EA298E0BAFF,sheep_development_LR003285,LRRTM1,NRXN3,LRRTM1>>NRXN3,simple,1,1,LRRTM1>>NRXN3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20519524,20519524,20519524,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM1,NRXN2,,3357,DEVCOMLR:9940:2D677EC9E879,sheep_development_LR003286,LRRTM1,NRXN2,LRRTM1>>NRXN2,simple,1,1,LRRTM1>>NRXN2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20519524,20519524,20519524,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRTM1,NRXN1,,3358,DEVCOMLR:9940:8F2FD3F9A4FA,sheep_development_LR003287,LRRTM1,NRXN1,LRRTM1>>NRXN1,simple,1,1,LRRTM1>>NRXN1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20519524;30262834,20519524;30262834,20519524;30262834,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRC4C,NTNG1,,3359,DEVCOMLR:9940:140E2CFD778C,sheep_development_LR003288,LRRC4C,NTNG1,LRRC4C>>NTNG1,simple,1,1,LRRC4C>>NTNG1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14595443;23986473;25411505,14595443;23986473;25411505,14595443;23986473;25411505,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRRC4,NTNG2,,3360,DEVCOMLR:9940:A35BA1898D78,sheep_development_LR003289,LRRC4,NTNG2,LRRC4>>NTNG2,simple,1,1,LRRC4>>NTNG2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17973922,17973922,17973922,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020019028,IFNAR1,,3361,DEVCOMLR:9940:3B7B795249A0,sheep_development_LR003290,ENSOARG00020019028,IFNAR1,ENSOARG00020019028>>IFNAR1,simple,1,1,ENSOARG00020019028>>IFNAR1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,37743411,37743411,37743411,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRIG2,PDGFRB,,3362,DEVCOMLR:9940:69DB28E3940A,sheep_development_LR003291,LRIG2,PDGFRB,LRIG2>>PDGFRB,simple,1,1,LRIG2>>PDGFRB,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,30015847,30015847,30015847,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRIG2,EGFR,,3363,DEVCOMLR:9940:CAB368B22964,sheep_development_LR003292,LRIG2,EGFR,LRIG2>>EGFR,simple,1,1,LRIG2>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25353163,25353163,25353163,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRIG1,VSIR,,3364,DEVCOMLR:9940:9D29207C9F27,sheep_development_LR003293,LRIG1,VSIR,LRIG1>>VSIR,simple,1,1,LRIG1>>VSIR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,38758807,38758807,38758807,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRIG1,EGFR,,3365,DEVCOMLR:9940:AFB522EB5DD0,sheep_development_LR003294,LRIG1,EGFR,LRIG1>>EGFR,simple,1,1,LRIG1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16847455,16847455,16847455,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRFN5,PTPRS,,3366,DEVCOMLR:9940:C72759F6FCFC,sheep_development_LR003295,LRFN5,PTPRS,LRFN5>>PTPRS,simple,1,1,LRFN5>>PTPRS,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27225731,27225731,27225731,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LRFN5,PTPRF,,3367,DEVCOMLR:9940:30011418594F,sheep_development_LR003296,LRFN5,PTPRF,LRFN5>>PTPRF,simple,1,1,LRFN5>>PTPRF,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27225731,27225731,27225731,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
MDK,RNF167,,3368,DEVCOMLR:9940:0D853A3061EB,sheep_development_LR003297,MDK,RNF167,MDK>>RNF167,simple,1,1,MDK>>RNF167,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36178190,36178190,36178190,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
MDGA1,APP,,3369,DEVCOMLR:9940:436B435AD53A,sheep_development_LR003298,MDGA1,APP,MDGA1>>APP,simple,1,1,MDGA1>>APP,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35074912,35074912,35074912,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
MBL2,LRP1,,3370,DEVCOMLR:9940:106057E09FE0,sheep_development_LR003299,MBL2,LRP1,MBL2>>LRP1,simple,1,1,MBL2>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11560994;21054788,11560994;21054788,11560994;21054788,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
MAG,RTN4RL2,,3371,DEVCOMLR:9940:B4B58FE69ED0,sheep_development_LR003300,MAG,RTN4RL2,MAG>>RTN4RL2,simple,1,1,MAG>>RTN4RL2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,15673660,15673660,15673660,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
MAG,RTN4R,,3372,DEVCOMLR:9940:40410F1BD48D,sheep_development_LR003301,MAG,RTN4R,MAG>>RTN4R,simple,1,1,MAG>>RTN4R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12160746;15673660,12160746;15673660,12160746;15673660,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LY6H,ENSOARG00020002333,,3373,DEVCOMLR:9940:452729C51435,sheep_development_LR003302,LY6H,ENSOARG00020002333,LY6H>>ENSOARG00020002333,simple,1,1,LY6H>>ENSOARG00020002333,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,36178190,36178190,36178190,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LUM,MMP14,,3374,DEVCOMLR:9940:8996AECEF185,sheep_development_LR003303,LUM,MMP14,LUM>>MMP14,simple,1,1,LUM>>MMP14,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25304424,25304424,25304424,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LTF,LRP2,,3375,DEVCOMLR:9940:132696BE4DEC,sheep_development_LR003304,LTF,LRP2,LTF>>LRP2,simple,1,1,LTF>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,1464627,1464627,1464627,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
