from,to
Aplnr,Grm2
Vegfa,Grm2
Prl3d1,Grm2
Inha,Grm2
Prl8a2,Grm2
S1pr2,Grm2
Prl7b1,Grm2
Flt1,Dusp7
Ephb4,Dusp7
Kit,Dusp7
Krt7,Poc1a
Ldha,Poc1a
Ttr,Ppm1m
Cul1,Wdr82
Hspa5,Wdr82
Hyou1,Wdr82
Tbr1,Wdr82
Serpinh1,Wdr82
Egln1,Wdr82
Amot,Wdr82
Dnmt1,Wdr82
Egln1,Pitx2
Hspa5,Pitx2
Mus81,Pitx2
Kit,Pitx2
Cul1,Pitx2
Bak1,Pitx2
Amot,Pitx2
Dnmt1,Pitx2
Tbr1,Pitx2
Nkx2-5,Pitx2
Hyou1,Pitx2
Nfe2l2,Pitx2
Hmgb1,Pitx2
Aqp2,1810037I17Rik
Tlr4,Ndst3
Hyou1,Ndst3
Hmgb1,Hmgb2
Ttr,Hmgb2
Hspa5,Hmgb2
Bak1,Hmgb2
Hif1a,Hmgb2
Atf4,Hmgb2
Hspa5,Sap30
Tnrc18,Sap30
Dnmt1,Sap30
Adh5,Sap30
Hey2,Hand2
Nfe2l2,Hand2
Dnmt3l,Hand2
Nkx2-5,Hand2
Il33,Hand2
Adam17,Mad2l1
Lgals1,Mad2l1
Kit,Mad2l1
Ppp2ca,Mad2l1
Dnmt1,Anxa5
Vegfa,Anxa5
Krt7,Anxa5
Sod1,Anxa5
Krt8,Anxa5
Hyou1,Anxa5
Hyou1,Map9
Edn1,Gucy1a3
Nos1,Gucy1a3
Prl2c2,Gucy1a3
Prl8a2,Gucy1a3
Prl3d1,Gucy1a3
Prl7b1,Gucy1a3
Prl2c5,Gucy1a3
Prl3b1,Gucy1a3
Hmox1,Gucy1a3
Cd274,Gucy1a3
Prkaa1,Gucy1a3
Sod1,Gucy1a3
Nos3,Gucy1a3
Ttr,Fbxo8
Cul1,Fbxo8
Col1a1,Fbxo8
Mtor,Fbxo8
Aqp1,Cep44
Ttr,Cep44
Cst3,Cep44
Cts7,Cep44
Cts8,Cep44
Amot,Cep44
Ctsq,Cep44
Sirt1,Cep44
Hif1a,Hpgd
Hmox1,Hpgd
Sirt1,Hpgd
Mmp9,Hpgd
Vegfa,Hpgd
Ldha,Hpgd
Hif1a,Asb5
Krt7,Fam198b
Ldha,Fam198b
S1pr2,Npy1r
Aplnr,Npy1r
Cnr1,Npy1r
S1pr2,Npy5r
Aplnr,Npy5r
Cnr1,Npy5r
Pycard,Naa15
Cul1,Naa15
Acta2,Anapc10
Lrp8,Anapc10
Hspa5,Anapc10
Dnmt1,Abce1
Atp6ap2,Abce1
Hyou1,Abce1
Egln1,Abce1
Amot,Abce1
Hspa5,Abce1
Acta2,Abce1
Tbr1,Abce1
Rbfox2,Otud4
Grn,Otud4
Mtor,Otud4
Krt8,Otud4
Grn,Lsm6
Bgn,Itga2
Cts8,Itga2
Cts7,Itga2
Col1a1,Itga2
Ttr,Itga2
Ctsq,Itga2
Cst3,Itga2
Mmp9,Mocs2
Cd274,Mocs2
Cspg4,Slc45a2
Ednrb,Slc45a2
Aplnr,Tmem161b
Pdk1,Ndufaf2
Mus81,Nipbl
Kdm6b,Nipbl
Hyou1,Nipbl
Aplnr,Slc25a46
Agtr1a,F2rl2
Edn1,F2rl2
Ednrb,F2rl2
Hyou1,Cmbl
Sod1,Cmbl
Agtr1a,F2rl1
Dnmt3l,F2rl1
Tlr4,F2rl1
Edn1,F2rl1
Ednrb,F2rl1
Atp6ap2,Wdr41
Ephb4,Wdr41
Hyou1,Wdr41
Hspa5,Wdr41
Lrp8,Wdr41
Pdk1,Ndufs4
Adm,Htr4
Hspa5,Grpel2
Acta2,Grpel2
Dcaf13,Grpel2
Hmox1,Cdc20b
Egln1,Rhobtb3
Hif1a,Rhobtb3
Aqp1,Gpx8
Aqp2,Gpx8
Lnpep,Gpx8
Bmp10,Gpx8
Sod1,Gpx8
Bak1,Gpx8
Nfe2l2,Casp3
Hsd17b1,Casp3
Krt8,Casp3
Hmox1,Casp3
Sirt1,Casp3
Prl7b1,Casp3
Il33,Casp3
Slc2a1,Casp3
Lgals1,Casp3
Hey2,Casp3
Ppp2ca,Casp3
F3,Casp3
Ptma,Casp3
Vegfa,Casp3
Bak1,Casp3
Ldha,Casp3
Igf1,Casp3
Hspa5,Casp3
Atf4,Casp3
Edn1,Casp3
Hif1a,Casp3
Cyp11a1,Casp3
Prl3b1,Casp3
Nos1,Casp3
Prl8a2,Casp3
Hsd3b1,Casp3
Prl2c5,Casp3
Prl2c2,Casp3
Col1a1,Casp3
Prl3d1,Casp3
Slc16a1,Casp3
Prkaa1,Casp3
Acta2,Casp3
Nos3,Casp3
Egr1,Casp3
Sod1,Casp3
Egr1,Erap1
Vegfa,Erap1
Sirt1,Cmya5
Hspa5,Cmya5
Mtor,Rictor
Sirt1,Rictor
Cul1,Rictor
Pdk1,Rictor
Hif1a,Rictor
Emcn,Papd4
Nkx2-5,Papd4
Hif1a,Ebf1
Dcaf13,Utp15
Cspg4,Utp15
Eif2a,Utp15
Cd4,Tlr3
Nlrp3,Tlr3
Bak1,Tlr3
Tlr4,Tlr3
Igf1,Klkb1
Cd4,Klkb1
Dnmt1,Nsa2
Atp6ap2,Nsa2
Acta2,Nsa2
Mtor,Tert
Adam17,Tert
Pdk1,Tert
Ttr,Tert
Hif1a,Tert
Slc2a1,Tert
Igf1,Tert
Acta2,Tert
Nfe2l2,Acsl6
Ascl2,Acsl6
Nlrp3,Uqcrq
Hyou1,Uqcrq
Prkaa1,Grik2
Lgals1,Mb21d1
Mus81,Mb21d1
Edn1,Fabp7
Sod1,Fabp7
Serpine1,Tlx3
Ppp2ca,Tlx3
Hif1a,Tlx3
Prl2c5,Cited2
Hif1a,Cited2
Epas1,Cited2
Prl2c2,Cited2
Prl8a2,Cited2
Prl7b1,Cited2
Inhba,Cited2
Prl3b1,Cited2
Prl3d1,Cited2
Hyou1,T
Hspa5,T
Star,T
Cul1,T
Mtor,T
Amot,T
Pcdh12,Dcbld1
Krt7,Sfxn1
Amot,Sfxn1
Egln1,Sfxn1
Hyou1,Sfxn1
Tbr1,Sfxn1
Hif1a,Sfxn1
Hspa5,Sfxn1
Dnmt1,Sfxn1
Krt8,Sfxn1
Vangl2,Dact2
Nkx2-5,Tbx20
Aplnr,Daglb
Dnmt1,Sap30l
Cul1,Rps14
Ppp2ca,Rps14
Dcaf13,Rps14
Acta2,Rps14
Cd274,Cog5
Lgals1,Cog5
Hmgb1,Neurod6
Grn,B630005N14Rik
Edn1,Gpr85
Ppp2ca,Rp9
C1qa,Pttg1
Cul1,Pttg1
Mtor,Pttg1
Ppp2ca,Pttg1
Lrp8,Caml
Ephb4,Caml
Adh5,Caml
Atp6ap2,Caml
Hyou1,Caml
Nos3,Caml
Hmox1,Caml
Hspa5,Caml
Aqp1,Kcnk5
Nfe2l2,Kcnk5
Ttr,Zfp12
Cst3,Zfp12
Hmox1,Slc29a4
Cd274,Steap1
Cd4,Steap1
Star,Mios
Prkaa1,Mios
Ttr,Mios
Rbfox2,Hey1
Hey2,Hey1
Hspa5,Hey1
Cul1,Zfp704
Krt8,Zfp704
Sod1,Fabp5
Hspa5,Fabp5
Hspa5,Pgam2
Cul1,Pgam2
Acta2,Pgam2
Ppp2ca,Pgam2
Dcaf13,Pgam2
Sod1,Pgam2
Mus81,Pgam2
Ldha,Pgam2
Cd74,Bri3
Cspg4,Lmtk2
Rgs2,Ctsb
Ambp,Ctsb
Cts8,Ctsb
Mmp9,Ctsb
Hif1a,Ctsb
Cts7,Ctsb
Ttr,Ctsb
Mmp2,Ctsb
Ctsq,Ctsb
Cnr1,Ctsb
Dnmt1,Sox17
Dnmt3l,Sox17
Ascl2,Dlc1
Cul1,Dlc1
Hsd17b3,Dlc1
Serpinh1,Adcy1
Edn1,Adcy1
Dnmt3l,Hnf4g
Ppp2ca,Rad21
Grn,Rad21
Adam17,Tnfrsf11b
Rbfox2,Kcnv1
Cd274,Kcnv1
Nfatc1,Orc5
Aplnr,Orc5
Aplnr,Heatr2
Ttr,Osgin2
Ldha,Osgin2
Krt7,Osgin2
Atp6ap2,Sun1
Hyou1,Sun1
Hspa5,Sun1
Vegfa,Oxr1
Igf1,Gper1
Aplnr,Gper1
Prl8a2,Gper1
Prl2c5,Gper1
Prl3b1,Gper1
S1pr2,Gper1
Prl3d1,Gper1
Cnr1,Gper1
Prl2c2,Gper1
Prl7b1,Gper1
Hsd17b1,Gper1
Gnai1,Nos3
Src,Nos3
Sirt1,Nos3
Icam1,Nos3
Ikzf3,Nos3
Prkaca,Nos3
Actb,Nos3
Cda,Nos3
Ppp2r4,Nos3
Nosip,Nos3
Sp1,Nos3
Prkx,Nos3
Kank2,Nos3
Akt1,Nos3
Exosc1,Nos3
Nmt1,Nos3
A2m,Nos3
Calm1,Nos3
Mast1,Nos3
Capzb,Nos3
Minpp1,Nos3
Calm3,Nos3
Cyp2d34,Nos3
Ppa1,Nos3
Cav1,Nos3
Gab1,Nos3
Nostrin,Nos3
Htra1,Nos3
Gnai3,Nos3
Slc1a5,Nos3
Gmps,Nos3
Crp,Nos3
Slc7a8,Nos3
Ptpla,Nos3
Pik3ca,Nos3
Hdac3,Nos3
Rraga,Nos3
Vwf,Nos3
Vegfa,Nos3
Camk2a,Nos3
Npas2,Nos3
Spr,Nos3
Ftcd,Nos3
Edn1,Nos3
Nqo1,Nos3
Prl8a2,Nos3
Prkch,Nos3
Hexim1,Nos3
Hsd17b10,Nos3
Marc2,Nos3
Lep,Nos3
Caml,Nos3
Agt,Nos3
Ppp2r5a,Nos3
Egf,Nos3
Dao,Nos3
Pgf,Nos3
Xdh,Nos3
Prkcz,Nos3
Prl8a8,Nos3
Gnb1,Nos3
Kng2,Nos3
Pin1,Nos3
Ednrb,Nos3
Esr1,Nos3
Ppp1ca,Nos3
Trpv6,Nos3
Rnf31,Nos3
Csf1,Nos3
Slc12a5,Nos3
Apc,Nos3
Cyp2d40,Nos3
Slc1a4,Nos3
Slc3a2,Nos3
Paxip1,Nos3
Timp1,Nos3
Pin1rt1,Nos3
Dag1,Nos3
Nt5c3,Nos3
Actn4,Nos3
Ppara,Nos3
Prl7c1,Nos3
Fdft1,Nos3
Hsp90ab1,Nos3
4930544G11Rik,Nos3
Akt2,Nos3
Gnaz,Nos3
Angptl6,Nos3
Psen2,Nos3
Il1b,Nos3
Hmox1,Nos3
Ptk2b,Nos3
C1qbp,Nos3
Sp3,Nos3
Hsd3b2,Nos3
Gm4450,Nos3
Hsd3b1,Nos3
Rbm17,Nos3
Cdk5,Nos3
Golga2,Nos3
Ppard,Nos3
H2-Eb2,Nos3
Csk,Nos3
Prl2c5,Nos3
Fis1,Nos3
Cyp2d26,Nos3
Cdk5rap3,Nos3
Hba-a1,Nos3
Hsd3b6,Nos3
Kdr,Nos3
Csf1r,Nos3
Cyp2d11,Nos3
Magea6,Nos3
Sgce,Nos3
Scly,Nos3
Rerg,Nos3
1600015I10Rik,Nos3
Gh,Nos3
Prl8a9,Nos3
Pi4k2a,Nos3
Ucn2,Nos3
Abca1,Nos3
Mprip,Nos3
Calm2,Nos3
Ccbl2,Nos3
Slc24a2,Nos3
Ins2,Nos3
Zdhhc21,Nos3
Cdc37,Nos3
Pim1,Nos3
Hyou1,Nos3
Tnf,Nos3
Prkca,Nos3
Prkaa1,Nos3
Prkaa2,Nos3
Prl2c2,Nos3
Prl3d3,Nos3
Gclm,Nos3
Cyp2d10,Nos3
Hadha,Nos3
Prl7a2,Nos3
Prkcb,Nos3
Nampt,Nos3
Ern1,Nos3
Camk4,Nos3
Trpc6,Nos3
Nrg1,Nos3
Tnfsf11,Nos3
Cd28,Nos3
Pik3r1,Nos3
Shmt1,Nos3
Ins1,Nos3
Prl3b1,Nos3
Fosl1,Nos3
Il6,Nos3
Fstl1,Nos3
Cyb5r3,Nos3
Car2,Nos3
Pts,Nos3
Esr2,Nos3
Gm10681,Nos3
Ntn1,Nos3
Atp2b4,Nos3
Erbb3,Nos3
H2-Eb1,Nos3
Cep55,Nos3
Prl4a1,Nos3
Exoc6,Nos3
Slc43a2,Nos3
Hba-a2,Nos3
Ifng,Nos3
Cxcl12,Nos3
Prkcd,Nos3
Cth,Nos3
Kng1,Nos3
Slc47a1,Nos3
Cd3d,Nos3
Sirt5,Nos3
Maoa,Nos3
Jak2,Nos3
Prl3a1,Nos3
Flna,Nos3
Prl3d1,Nos3
Angpt1,Nos3
Hif1a,Nos3
Alox5,Nos3
Elavl1,Nos3
Il5,Nos3
Adipoq,Nos3
Asl,Nos3
Gcdh,Nos3
Slc38a4,Nos3
Ghrl,Nos3
Maob,Nos3
Apoe,Nos3
F2,Nos3
Gja4,Nos3
Rps6ka3,Nos3
Cd4,Nos3
Ppargc1a,Nos3
Epo,Nos3
Immt,Nos3
Cnga1,Nos3
Wnk2,Nos3
Doxl2,Nos3
Prl8a6,Nos3
Svs1,Nos3
Nuak1,Nos3
Sod1,Nos3
Cd74,Nos3
Cxcr3,Nos3
Fgfr3,Nos3
Prkcq,Nos3
Hspbap1,Nos3
Hsd3b5,Nos3
Adipor1,Nos3
Aoc3,Nos3
Actn2,Nos3
Slc7a10,Nos3
Efemp2,Nos3
Ppp1cb,Nos3
Umps,Nos3
Vdac2,Nos3
Utrn,Nos3
Lias,Nos3
Lypla1,Nos3
Cyp1a1,Nos3
Cyb5b,Nos3
Camkk2,Nos3
Cyp2d9,Nos3
Magea1,Nos3
Cyp2c54,Nos3
Trpc3,Nos3
Prl5a1,Nos3
Rb1,Nos3
Anpep,Nos3
Lamtor4,Nos3
Gkn2,Nos3
Cyp3a41b,Nos3
Ccl11,Nos3
Suox,Nos3
Scarb1,Nos3
Prl8a1,Nos3
Spr-ps1,Nos3
Gnao1,Nos3
Hsd3b4,Nos3
Gopc,Nos3
Psen1,Nos3
Adc,Nos3
Egfr,Nos3
Amt,Nos3
Txn1,Nos3
Dnajb9,Nos3
Brd1,Nos3
Prl2b1,Nos3
Trap1,Nos3
1700080O16Rik,Nos3
Ptpn6,Nos3
Slc45a4,Nos3
Prkcg,Nos3
Abcg3,Nos3
Gm5900,Nos3
Abcc2,Nos3
Prl2c3,Nos3
Prkg2,Nos3
Cyp1a2,Nos3
Igf1,Nos3
Cyp3a16,Nos3
Cyp3a25,Nos3
Flt1,Nos3
Txndc11,Nos3
Hsd3b3,Nos3
Cops5,Nos3
Rad51,Nos3
Atr,Nos3
Ptpn11,Nos3
Erbb2,Nos3
Hal,Nos3
Prkce,Nos3
Tfpi,Nos3
Gmpr2,Nos3
Slc25a15,Nos3
St13,Nos3
Efemp1,Nos3
Magea3,Nos3
Prl7b1,Nos3
Elavl3,Nos3
Pf4,Nos3
Cyp3a11,Nos3
Bdkrb2,Nos3
Prkd1,Nos3
Jun,Nos3
App,Nos3
Cat,Nos3
Cd3g,Nos3
Prkci,Nos3
Gm9765,Nos3
Itln1,Nos3
Il4i1,Nos3
Camk2b,Nos3
Rnf32,Nos3
Trpv1,Nos3
Hsp90aa1,Nos3
Zdhhc3,Nos3
Slc7a11,Nos3
Junb,Nos3
Lss,Nos3
Prl3c1,Nos3
Prl,Nos3
Rock2,Nos3
Cyp2e1,Nos3
Nos1,Nos3
Cyp3a13,Nos3
Cyp3a44,Nos3
Prkab1,Nos3
Hnrnpl,Nos3
Akr1cl,Nos3
Abcg2,Nos3
Mmp9,Nos3
Igfbp3,Nos3
Ing2,Nos3
Il4,Nos3
Hgf,Nos3
S100a1,Nos3
Glud1,Nos3
Ptplb,Nos3
Cav3,Nos3
Lamtor1,Nos3
Rho,Nos3
Akr1c13,Nos3
Magea5,Nos3
Fgf2,Nos3
Zap70,Nos3
Prl7a1,Nos3
Aspg,Nos3
Lamtor3,Nos3
Cyp3a59,Nos3
Cyp3a41a,Nos3
Adprh,Nos3
Sh3gl2,Nos3
Arhgap20,Nos3
Cga,Nos3
Akr1c19,Nos3
Tecr,Nos3
Akr1c18,Nos3
Slc38a5,Nos3
Cyp4a10,Nos3
Iapp,Nos3
H13,Nos3
Cngb3,Nos3
Creb1,Nos3
Fzd2,Nos3
Rasa1,Nos3
Adrbk2,Nos3
Gng2,Nos3
Akt3,Nos3
Agtr1a,Nos3
Actr1a,Nos3
Aoc1,Nos3
Agmo,Nos3
Adrb3,Nos3
Prl2c1,Nos3
Dnm2,Nos3
Cnga3,Nos3
Chga,Nos3
Dcxr,Nos3
Cdc37l1,Nos3
Otc,Nos3
Plcg1,Nos3
Akr1c14,Nos3
Akr1c21,Nos3
Akr1c12,Nos3
Cyp2c50,Nos3
Ppp5c,Nos3
Gm5424,Nos3
Slc25a2,Nos3
Gcg,Nos3
Slc38a9,Nos3
Slc24a1,Nos3
Nr1h4,Nos3
Slc7a3,Nos3
Pkd1,Nos3
Mmp2,Nos3
Cyp2c39,Nos3
Prl6a1,Nos3
Prl7d1,Nos3
Gnai2,Nos3
Cpd,Nos3
Rragb,Nos3
Agtr1b,Nos3
Cyp2d22,Nos3
Cyp2c69,Nos3
Cyp3a57,Nos3
Pkn1,Nos3
Il13,Nos3
Ddo,Nos3
Abcb1b,Nos3
Nadsyn1,Nos3
Magea8,Nos3
Atm,Nos3
Ass1,Nos3
Magea10,Nos3
Alb,Nos3
Isyna1,Nos3
Olr1,Nos3
Bdnf,Nos3
Wasl,Nos3
Atp7a,Nos3
Hspa1b,Nos3
Hspa1a,Nos3
Prl3d2,Nos3
Ppp1r3a,Nos3
Prl2a1,Nos3
Dnm1,Nos3
Akr1c6,Nos3
Slc7a9,Nos3
Agxt,Nos3
Cyp2c66,Nos3
Slc7a1,Nos3
Calml3,Nos3
Cxcl9,Nos3
Cxcl11,Nos3
Slc7a7,Nos3
Bcat2,Nos3
Pparg,Nos3
H3f3a,Nos3
Ldlr,Nos3
Ace,Nos3
Gatm,Nos3
Slc7a6,Nos3
Cyp2c37,Nos3
Rragd,Nos3
Ada,Nos3
Vdac1,Nos3
Il17a,Nos3
Qdpr,Nos3
Tat,Nos3
Ep300,Nos3
Magea4,Nos3
Mfsd11,Nos3
Lamtor5,Nos3
Ifngr1,Nos3
Pten,Nos3
Il1a,Nos3
Trp53,Nos3
Gnpda2,Nos3
Hadh,Nos3
Uts2r,Nos3
Cyp2c38,Nos3
Cyp2c40,Nos3
Ngf,Nos3
Cyp2c68,Nos3
Gper1,Nos3
Ubc,Nos3
Foxo3,Nos3
Ar,Nos3
Got1,Nos3
Arnt,Nos3
Cxcl13,Nos3
Lamtor2,Nos3
Cd247,Nos3
Ppp1cc,Nos3
Abcb1a,Nos3
Maz,Nos3
Lap3,Nos3
Arg1,Nos3
Cd3e,Nos3
Ggt5,Nos3
Nos2,Nos3
Glo1,Nos3
Fndc5,Nos3
Slc5a1,Nos3
Sh3bp2,Nos3
Atp5j,Nos3
Akr1c20,Nos3
Aoc2,Nos3
Figf,Nos3
Por,Nos3
Plcg2,Nos3
Chrng,Nos3
Ralbp1,Nos3
Gmpr,Nos3
Rac1,Nos3
Slc22a2,Nos3
3830417A13Rik,Nos3
Tmpo,Nos3
Slc22a16,Nos3
Sdf2,Nos3
Vip,Nos3
Dhfr,Nos3
Jak1,Nos3
Cxcl10,Nos3
Ptgs2,Nos3
Hmbs,Nos3
Cyp2c65,Nos3
Cyp2c67,Nos3
Pdk1,Nos3
Lck,Nos3
Slc3a1,Nos3
F2rl1,Nos3
Rela,Nos3
Csf2,Nos3
Adrbk1,Nos3
Eng,Nos3
Cyp2c29,Nos3
Impact,Nos3
Slc7a5,Nos3
Marc1,Nos3
Asns,Nos3
Hoxa9,Nos3
Gls,Nos3
Slc7a2,Nos3
Magea2,Nos3
Cyp2d12,Nos3
Abl1,Nos3
Foxo1,Nos3
Wnt5a,Nos3
Upb1,Nos3
Gm1758,Nos3
Nit2,Nos3
Nos1ap,Nos3
Ifi44,Nos3
Glrx,Nos3
Farp2,Nos3
Dnm3,Nos3
Ggt1,Nos3
Abcc1,Nos3
Gpx1,Nos3
Cps1,Nos3
Slc8a1,Nos3
Vegfc,Nos3
Pcdh8,Nos3
Hadhb,Nos3
Slc2a1,Car3
Nfe2l2,Ints1
Ppp2ca,Ints1
Aplnr,Ints1
Hyou1,Ints1
Amot,Cdk5
Ldha,Cdk5
Vegfa,Cdk5
Bak1,Cdk5
Egr1,Cdk5
Nfatc1,Slc4a2
Irx5,Slc4a2
Aplnr,Slc4a2
Serpine1,Fastk
Atp6ap2,Tmub1
Pdk1,1110001J03Rik
Lin28a,Phax
Dnmt1,Phax
Egln1,Phax
Hspa5,Phax
Hyou1,Phax
Amot,Phax
Tbr1,Phax
Ldha,Aldh7a1
Sod1,Aldh7a1
Adh5,Aldh7a1
Mtor,Foxk1
Amot,Foxk1
Nfatc1,Foxk1
Adam17,Cox6c
Hsd3b1,Cox6c
Hspa5,Cox6c
Bak1,Cox6c
Nfe2l2,Cox6c
Hif1a,Cox6c
Sod1,Cox6c
Acta2,Ywhaz
Ppp2ca,Ywhaz
Lnpep,Ywhaz
Hspa5,Ywhaz
Ldha,Ywhaz
Nfatc1,Ywhaz
Mtor,Ywhaz
Nos1,Ywhaz
Lgals1,Ywhaz
Krt8,Ywhaz
Pdk1,Ywhaz
Sod1,Ywhaz
Cul1,Ywhaz
Dnmt1,Ywhaz
Cd74,Ywhaz
Prkaa1,Ywhaz
Serpine1,Ywhaz
C1qa,Ywhaz
Agtr1a,Baalc
Bmp10,Fzd6
Vegfa,Fzd6
Igf1,Fzd6
Prl7b1,Fzd6
Prl3b1,Fzd6
Ephb4,Fzd6
Prl3d1,Fzd6
Inha,Fzd6
Atp6ap2,Fzd6
Lrp8,Fzd6
Inhba,Fzd6
Edn1,Fzd6
Il11,Fzd6
Prl2c5,Fzd6
Prl2c2,Fzd6
Prl8a2,Fzd6
Dis3,Dcaf13
Wdr46,Dcaf13
Rps3a2,Dcaf13
Haus5,Dcaf13
Exosc3,Dcaf13
Ddx18,Dcaf13
Riok2,Dcaf13
Exosc7,Dcaf13
Tuba8,Dcaf13
Ddx47,Dcaf13
Ddx27,Dcaf13
Ppp1ca,Dcaf13
Dcun1d1,Dcaf13
Wdr36,Dcaf13
Utp6,Dcaf13
Pfkl,Dcaf13
Polr1c,Dcaf13
Commd6,Dcaf13
Gm9493,Dcaf13
Dnaja4,Dcaf13
Wdr75,Dcaf13
Utp14a,Dcaf13
Gm6472,Dcaf13
Nop58,Dcaf13
Rrp36,Dcaf13
Eif2a,Dcaf13
Pdcd11,Dcaf13
Hist2h2bb,Dcaf13
Cops7b,Dcaf13
Copg1,Dcaf13
Cops8,Dcaf13
Actc1,Dcaf13
Wdr83,Dcaf13
Abt1,Dcaf13
Ddb1,Dcaf13
Utp14b,Dcaf13
Mki67,Dcaf13
Wdr43,Dcaf13
BC094916,Dcaf13
Ftsj1,Dcaf13
Dph1,Dcaf13
Gnb2l1,Dcaf13
Nip7,Dcaf13
Tubb1,Dcaf13
Ubc,Dcaf13
Utp15,Dcaf13
Cct7,Dcaf13
Rps8,Dcaf13
Cdc14b,Dcaf13
Actb,Dcaf13
Hnf1a,Dcaf13
Gpi1,Dcaf13
Rps7,Dcaf13
Cdca8,Dcaf13
Mat2a,Dcaf13
Sars2,Dcaf13
Cops3,Dcaf13
Vcp,Dcaf13
Sumo3,Dcaf13
Scand1,Dcaf13
Dcun1d4,Dcaf13
Abcf2,Dcaf13
Csnk1a1,Dcaf13
Cct6b,Dcaf13
Eed,Dcaf13
Utp20,Dcaf13
Rbm34,Dcaf13
4933411G06Rik,Dcaf13
Commd10,Dcaf13
Bms1,Dcaf13
Ppat,Dcaf13
Eif4a1,Dcaf13
Ddx10,Dcaf13
Nop56,Dcaf13
Hspa2,Dcaf13
Gm1840,Dcaf13
Rps2-ps6,Dcaf13
Tbl3,Dcaf13
Pabpn1l,Dcaf13
Paxip1,Dcaf13
Ubd,Dcaf13
Utp11l,Dcaf13
Papolb,Dcaf13
Cirh1a,Dcaf13
Rbx1,Dcaf13
Ruvbl2,Dcaf13
Commd9,Dcaf13
Sirt7,Dcaf13
Nol6,Dcaf13
Mphosph6,Dcaf13
Hspa8,Dcaf13
Nat10,Dcaf13
Exosc9,Dcaf13
Utp18,Dcaf13
Pfkm,Dcaf13
Bmi1,Dcaf13
Noc2l,Dcaf13
Dnaja2,Dcaf13
Dimt1,Dcaf13
Grpel1,Dcaf13
Rbm19,Dcaf13
Psma6,Dcaf13
Rrp7a,Dcaf13
Acta2,Dcaf13
Ppp1cb,Dcaf13
Pfkp,Dcaf13
Skiv2l2,Dcaf13
Exosc8,Dcaf13
Emg1,Dcaf13
Rps13,Dcaf13
Papolg,Dcaf13
Hist1h2ad,Dcaf13
Actg1,Dcaf13
Hist1h2be,Dcaf13
Mchr1,Dcaf13
Jun,Dcaf13
Tubb4b-ps1,Dcaf13
Fbl,Dcaf13
H2afj,Dcaf13
Tead3,Dcaf13
D19Bwg1357e,Dcaf13
Diexf,Dcaf13
Rps14,Dcaf13
Cct4,Dcaf13
Atm,Dcaf13
Gm21957,Dcaf13
Gm5117,Dcaf13
Rrp9,Dcaf13
Esf1,Dcaf13
Mphosph10,Dcaf13
Rcan3,Dcaf13
Copg2,Dcaf13
Brix1,Dcaf13
Hspa9,Dcaf13
Pgd,Dcaf13
Zcchc13,Dcaf13
Gnl2,Dcaf13
Nhp2l1,Dcaf13
E2f2,Dcaf13
Cops7a,Dcaf13
Cops4,Dcaf13
Gm5616,Dcaf13
Imp3,Dcaf13
Xrn2,Dcaf13
Ncl,Dcaf13
Bpgm,Dcaf13
Nol11,Dcaf13
Sumo1,Dcaf13
Mtf1,Dcaf13
Krr1,Dcaf13
Commd7,Dcaf13
Uqcrfs1,Dcaf13
Ptpn18,Dcaf13
Emc6,Dcaf13
Rps5,Dcaf13
Pes1,Dcaf13
Gck,Dcaf13
Daam1,Dcaf13
Dhx37,Dcaf13
Cct2,Dcaf13
Stat1,Dcaf13
Nvl,Dcaf13
Slc6a4,Dcaf13
Tubb5,Dcaf13
Psmc5,Dcaf13
Hmga2,Dcaf13
Phlpp2,Dcaf13
Adcy8,Dcaf13
Psma7,Dcaf13
Dcun1d5,Dcaf13
Wdr33,Dcaf13
Taf9,Dcaf13
Tuba1b,Dcaf13
Rcc1,Dcaf13
Rps16,Dcaf13
Ftsj3,Dcaf13
Rps6,Dcaf13
Wdr81,Dcaf13
Tubb3,Dcaf13
Copb2,Dcaf13
Ap1s2,Dcaf13
Dnajb1,Dcaf13
Ddx21,Dcaf13
Noc4l,Dcaf13
Cct6a,Dcaf13
Cops6,Dcaf13
Commd1,Dcaf13
Hist2h2ac,Dcaf13
Exosc2,Dcaf13
Cenph,Dcaf13
Hspa1l,Dcaf13
Actg2,Dcaf13
Atp5b,Dcaf13
Rps9,Dcaf13
Pabpn1,Dcaf13
Csnk2a1,Dcaf13
Rrp1,Dcaf13
Mki67ip,Dcaf13
Tpt1,Dcaf13
Bysl,Dcaf13
Cltc,Dcaf13
Bptf,Dcaf13
C1d,Dcaf13
Pten,Dcaf13
Ssr2,Dcaf13
Rnf4,Dcaf13
Hspd1,Dcaf13
Tubb2a,Dcaf13
Cct8,Dcaf13
Dnajb4,Dcaf13
Cct5,Dcaf13
Hist2h2be,Dcaf13
Pgam2,Dcaf13
Csnk1d,Dcaf13
Psma8,Dcaf13
Exosc10,Dcaf13
Rps23,Dcaf13
Tuba4a,Dcaf13
Wdr3,Dcaf13
Exosc1,Dcaf13
Exosc5,Dcaf13
Tubb4a,Dcaf13
Ddb2,Dcaf13
Pwp2,Dcaf13
Hspa4,Dcaf13
Rps28,Dcaf13
Rcl1,Dcaf13
Gcn1l1,Dcaf13
Tk1,Dcaf13
Pycr2,Dcaf13
Otc,Dcaf13
Rps11,Dcaf13
Asah1,Dcaf13
Pno1,Dcaf13
