L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
GLS,SLC17A6,,,GRIK1,GRIK5,,,,2135,DEVCOMLR:9606:A8C7B264429D,human_development_LR002090,GLS|SLC17A6,GRIK1|GRIK5,GLS|SLC17A6>>GRIK1|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIK2,GRIK4,,,,2136,DEVCOMLR:9606:ACF7CBB01A64,human_development_LR002091,GLS|SLC17A6,GRIK2|GRIK4,GLS|SLC17A6>>GRIK2|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIK2,GRIK5,,,,2137,DEVCOMLR:9606:0AB46F2D5D7E,human_development_LR002092,GLS|SLC17A6,GRIK2|GRIK5,GLS|SLC17A6>>GRIK2|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIK3,GRIK4,,,,2138,DEVCOMLR:9606:8893EFE87D3D,human_development_LR002093,GLS|SLC17A6,GRIK3|GRIK4,GLS|SLC17A6>>GRIK3|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIK3,GRIK5,,,,2139,DEVCOMLR:9606:9CAC437BA555,human_development_LR002094,GLS|SLC17A6,GRIK3|GRIK5,GLS|SLC17A6>>GRIK3|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIN1,GRIN2A,,,,2140,DEVCOMLR:9606:12433B37F829,human_development_LR002095,GLS|SLC17A6,GRIN1|GRIN2A,GLS|SLC17A6>>GRIN1|GRIN2A,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIN1,GRIN2B,,,,2141,DEVCOMLR:9606:D9E34BAD56F6,human_development_LR002096,GLS|SLC17A6,GRIN1|GRIN2B,GLS|SLC17A6>>GRIN1|GRIN2B,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIN1,GRIN2C,,,,2142,DEVCOMLR:9606:1FF53A04A36C,human_development_LR002097,GLS|SLC17A6,GRIN1|GRIN2C,GLS|SLC17A6>>GRIN1|GRIN2C,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIN1,GRIN2D,,,,2143,DEVCOMLR:9606:5B60688C5E2F,human_development_LR002098,GLS|SLC17A6,GRIN1|GRIN2D,GLS|SLC17A6>>GRIN1|GRIN2D,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM1,,,,,2144,DEVCOMLR:9606:4CF9264D855A,human_development_LR002099,GLS|SLC17A6,GRM1,GLS|SLC17A6>>GRM1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM2,,,,,2145,DEVCOMLR:9606:BFC79026BF2E,human_development_LR002100,GLS|SLC17A6,GRM2,GLS|SLC17A6>>GRM2,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM3,,,,,2146,DEVCOMLR:9606:8639EB066F22,human_development_LR002101,GLS|SLC17A6,GRM3,GLS|SLC17A6>>GRM3,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM4,,,,,2147,DEVCOMLR:9606:865A7E77A5E2,human_development_LR002102,GLS|SLC17A6,GRM4,GLS|SLC17A6>>GRM4,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM5,,,,,2148,DEVCOMLR:9606:1B0915332059,human_development_LR002103,GLS|SLC17A6,GRM5,GLS|SLC17A6>>GRM5,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM6,,,,,2149,DEVCOMLR:9606:A75360B4D640,human_development_LR002104,GLS|SLC17A6,GRM6,GLS|SLC17A6>>GRM6,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM7,,,,,2150,DEVCOMLR:9606:00A420660A44,human_development_LR002105,GLS|SLC17A6,GRM7,GLS|SLC17A6>>GRM7,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRM8,,,,,2151,DEVCOMLR:9606:D64E16838590,human_development_LR002106,GLS|SLC17A6,GRM8,GLS|SLC17A6>>GRM8,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIA1,,,,,2152,DEVCOMLR:9606:4ACB9D84483B,human_development_LR002107,GLS|SLC17A7,GRIA1,GLS|SLC17A7>>GRIA1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIA2,,,,,2153,DEVCOMLR:9606:BB06B229D0A8,human_development_LR002108,GLS|SLC17A7,GRIA2,GLS|SLC17A7>>GRIA2,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIA3,,,,,2154,DEVCOMLR:9606:84261DDFAB04,human_development_LR002109,GLS|SLC17A7,GRIA3,GLS|SLC17A7>>GRIA3,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIA4,,,,,2155,DEVCOMLR:9606:E751C890C082,human_development_LR002110,GLS|SLC17A7,GRIA4,GLS|SLC17A7>>GRIA4,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK1,GRIK4,,,,2156,DEVCOMLR:9606:09ACCB99D99B,human_development_LR002111,GLS|SLC17A7,GRIK1|GRIK4,GLS|SLC17A7>>GRIK1|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK1,GRIK5,,,,2157,DEVCOMLR:9606:CBBAC9EFB270,human_development_LR002112,GLS|SLC17A7,GRIK1|GRIK5,GLS|SLC17A7>>GRIK1|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK2,GRIK4,,,,2158,DEVCOMLR:9606:4FD478109D37,human_development_LR002113,GLS|SLC17A7,GRIK2|GRIK4,GLS|SLC17A7>>GRIK2|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK2,GRIK5,,,,2159,DEVCOMLR:9606:9ED49A33C5ED,human_development_LR002114,GLS|SLC17A7,GRIK2|GRIK5,GLS|SLC17A7>>GRIK2|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK3,GRIK4,,,,2160,DEVCOMLR:9606:43A5A599FF15,human_development_LR002115,GLS|SLC17A7,GRIK3|GRIK4,GLS|SLC17A7>>GRIK3|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIK3,GRIK5,,,,2161,DEVCOMLR:9606:BCE73AED5FF2,human_development_LR002116,GLS|SLC17A7,GRIK3|GRIK5,GLS|SLC17A7>>GRIK3|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIN1,GRIN2A,,,,2162,DEVCOMLR:9606:CE0325CF4B6E,human_development_LR002117,GLS|SLC17A7,GRIN1|GRIN2A,GLS|SLC17A7>>GRIN1|GRIN2A,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIN1,GRIN2B,,,,2163,DEVCOMLR:9606:225100113722,human_development_LR002118,GLS|SLC17A7,GRIN1|GRIN2B,GLS|SLC17A7>>GRIN1|GRIN2B,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIN1,GRIN2C,,,,2164,DEVCOMLR:9606:7B3AC5536C35,human_development_LR002119,GLS|SLC17A7,GRIN1|GRIN2C,GLS|SLC17A7>>GRIN1|GRIN2C,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRIN1,GRIN2D,,,,2165,DEVCOMLR:9606:3281ABD7CDAF,human_development_LR002120,GLS|SLC17A7,GRIN1|GRIN2D,GLS|SLC17A7>>GRIN1|GRIN2D,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM1,,,,,2166,DEVCOMLR:9606:57E545E3BEDA,human_development_LR002121,GLS|SLC17A7,GRM1,GLS|SLC17A7>>GRM1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM2,,,,,2167,DEVCOMLR:9606:A372223ABBA3,human_development_LR002122,GLS|SLC17A7,GRM2,GLS|SLC17A7>>GRM2,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM3,,,,,2168,DEVCOMLR:9606:9ED35BED2B47,human_development_LR002123,GLS|SLC17A7,GRM3,GLS|SLC17A7>>GRM3,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM4,,,,,2169,DEVCOMLR:9606:E6F572B2D54D,human_development_LR002124,GLS|SLC17A7,GRM4,GLS|SLC17A7>>GRM4,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM5,,,,,2170,DEVCOMLR:9606:424CCA4BE01A,human_development_LR002125,GLS|SLC17A7,GRM5,GLS|SLC17A7>>GRM5,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM6,,,,,2171,DEVCOMLR:9606:0A54AE397BB2,human_development_LR002126,GLS|SLC17A7,GRM6,GLS|SLC17A7>>GRM6,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM7,,,,,2172,DEVCOMLR:9606:13DF332F05B5,human_development_LR002127,GLS|SLC17A7,GRM7,GLS|SLC17A7>>GRM7,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A7,,,GRM8,,,,,2173,DEVCOMLR:9606:44A844F3009E,human_development_LR002128,GLS|SLC17A7,GRM8,GLS|SLC17A7>>GRM8,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIA1,,,,,2174,DEVCOMLR:9606:13CB9778AC35,human_development_LR002129,GLS|SLC17A8,GRIA1,GLS|SLC17A8>>GRIA1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIA2,,,,,2175,DEVCOMLR:9606:3A22EE0124EB,human_development_LR002130,GLS|SLC17A8,GRIA2,GLS|SLC17A8>>GRIA2,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIA3,,,,,2176,DEVCOMLR:9606:2940284B7883,human_development_LR002131,GLS|SLC17A8,GRIA3,GLS|SLC17A8>>GRIA3,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIA4,,,,,2177,DEVCOMLR:9606:A328C1F111B5,human_development_LR002132,GLS|SLC17A8,GRIA4,GLS|SLC17A8>>GRIA4,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK1,GRIK4,,,,2178,DEVCOMLR:9606:6A4C8567FA0A,human_development_LR002133,GLS|SLC17A8,GRIK1|GRIK4,GLS|SLC17A8>>GRIK1|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK1,GRIK5,,,,2179,DEVCOMLR:9606:25C74168A4AC,human_development_LR002134,GLS|SLC17A8,GRIK1|GRIK5,GLS|SLC17A8>>GRIK1|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK2,GRIK4,,,,2180,DEVCOMLR:9606:78550F322707,human_development_LR002135,GLS|SLC17A8,GRIK2|GRIK4,GLS|SLC17A8>>GRIK2|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK2,GRIK5,,,,2181,DEVCOMLR:9606:238190C365D9,human_development_LR002136,GLS|SLC17A8,GRIK2|GRIK5,GLS|SLC17A8>>GRIK2|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK3,GRIK4,,,,2182,DEVCOMLR:9606:9598410A9CA2,human_development_LR002137,GLS|SLC17A8,GRIK3|GRIK4,GLS|SLC17A8>>GRIK3|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIK3,GRIK5,,,,2183,DEVCOMLR:9606:60C65922799A,human_development_LR002138,GLS|SLC17A8,GRIK3|GRIK5,GLS|SLC17A8>>GRIK3|GRIK5,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIN1,GRIN2A,,,,2184,DEVCOMLR:9606:E77E8F291AD7,human_development_LR002139,GLS|SLC17A8,GRIN1|GRIN2A,GLS|SLC17A8>>GRIN1|GRIN2A,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A8,,,GRIN1,GRIN2B,,,,2185,DEVCOMLR:9606:DB55718BB235,human_development_LR002140,GLS|SLC17A8,GRIN1|GRIN2B,GLS|SLC17A8>>GRIN1|GRIN2B,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
