L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
GNAS,,GPR39,,,2323,DEVCOMLR:9541:98434020B63E,mfascicularis_development_LR002269,GNAS,GPR39,GNAS>>GPR39,simple,1,1,GNAS>>GPR39,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,GPR45,,,2324,DEVCOMLR:9541:5294BDF211EE,mfascicularis_development_LR002270,GNAS,GPR45,GNAS>>GPR45,simple,1,1,GNAS>>GPR45,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,GPR84,,,2325,DEVCOMLR:9541:8EF2544E15FE,mfascicularis_development_LR002271,GNAS,GPR84,GNAS>>GPR84,simple,1,1,GNAS>>GPR84,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,HRH2,,,2326,DEVCOMLR:9541:F78E55499DE2,mfascicularis_development_LR002272,GNAS,HRH2,GNAS>>HRH2,simple,1,1,GNAS>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,HTR2C,,,2327,DEVCOMLR:9541:7E8B1F6506C6,mfascicularis_development_LR002273,GNAS,HTR2C,GNAS>>HTR2C,simple,1,1,GNAS>>HTR2C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,HTR7,,,2328,DEVCOMLR:9541:FF19881B4E88,mfascicularis_development_LR002274,GNAS,HTR7,GNAS>>HTR7,simple,1,1,GNAS>>HTR7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,MC1R,,,2329,DEVCOMLR:9541:3CFA3A601250,mfascicularis_development_LR002275,GNAS,MC1R,GNAS>>MC1R,simple,1,1,GNAS>>MC1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,MC3R,,,2330,DEVCOMLR:9541:2AD73FD05E9A,mfascicularis_development_LR002276,GNAS,MC3R,GNAS>>MC3R,simple,1,1,GNAS>>MC3R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,MC4R,,,2331,DEVCOMLR:9541:F8D2B8820C01,mfascicularis_development_LR002277,GNAS,MC4R,GNAS>>MC4R,simple,1,1,GNAS>>MC4R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,NPSR1,,,2332,DEVCOMLR:9541:646F7783C950,mfascicularis_development_LR002278,GNAS,NPSR1,GNAS>>NPSR1,simple,1,1,GNAS>>NPSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,PTH1R,,,2333,DEVCOMLR:9541:D22625CDEF60,mfascicularis_development_LR002279,GNAS,PTH1R,GNAS>>PTH1R,simple,1,1,GNAS>>PTH1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,PTH2R,,,2334,DEVCOMLR:9541:F9E5F3EAF104,mfascicularis_development_LR002280,GNAS,PTH2R,GNAS>>PTH2R,simple,1,1,GNAS>>PTH2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,RAMP1,,,2335,DEVCOMLR:9541:E33ED578133D,mfascicularis_development_LR002281,GNAS,RAMP1,GNAS>>RAMP1,simple,1,1,GNAS>>RAMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,RAMP2,,,2336,DEVCOMLR:9541:D0AD16CC0C49,mfascicularis_development_LR002282,GNAS,RAMP2,GNAS>>RAMP2,simple,1,1,GNAS>>RAMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,RAMP3,,,2337,DEVCOMLR:9541:48F571754D1B,mfascicularis_development_LR002283,GNAS,RAMP3,GNAS>>RAMP3,simple,1,1,GNAS>>RAMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,RXFP1,,,2338,DEVCOMLR:9541:28BFAE4FFE55,mfascicularis_development_LR002284,GNAS,RXFP1,GNAS>>RXFP1,simple,1,1,GNAS>>RXFP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,RXFP2,,,2339,DEVCOMLR:9541:2C98E6B1B775,mfascicularis_development_LR002285,GNAS,RXFP2,GNAS>>RXFP2,simple,1,1,GNAS>>RXFP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,SCTR,,,2340,DEVCOMLR:9541:2A6A2E06CFDE,mfascicularis_development_LR002286,GNAS,SCTR,GNAS>>SCTR,simple,1,1,GNAS>>SCTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,TAAR1,,,2341,DEVCOMLR:9541:764057BE958E,mfascicularis_development_LR002287,GNAS,TAAR1,GNAS>>TAAR1,simple,1,1,GNAS>>TAAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,TAAR2,,,2342,DEVCOMLR:9541:5DF06FDBE937,mfascicularis_development_LR002288,GNAS,TAAR2,GNAS>>TAAR2,simple,1,1,GNAS>>TAAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,TAAR5,,,2343,DEVCOMLR:9541:D1E6E12D58ED,mfascicularis_development_LR002289,GNAS,TAAR5,GNAS>>TAAR5,simple,1,1,GNAS>>TAAR5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,TAAR6,,,2344,DEVCOMLR:9541:A85987965902,mfascicularis_development_LR002290,GNAS,TAAR6,GNAS>>TAAR6,simple,1,1,GNAS>>TAAR6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GNAS,,VIPR2,,,2345,DEVCOMLR:9541:8AFFCC00189B,mfascicularis_development_LR002291,GNAS,VIPR2,GNAS>>VIPR2,simple,1,1,GNAS>>VIPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GPC3,,PTCH1,,,2346,DEVCOMLR:9541:F76895B3F3EE,mfascicularis_development_LR002292,GPC3,PTCH1,GPC3>>PTCH1,simple,1,1,GPC3>>PTCH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GPC6,,GPC4,,,2347,DEVCOMLR:9541:5919A2415032,mfascicularis_development_LR002293,GPC6,GPC4,GPC6>>GPC4,simple,1,1,GPC6>>GPC4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GREM1,,BAMBI,,,2348,DEVCOMLR:9541:519B2AF37696,mfascicularis_development_LR002294,GREM1,BAMBI,GREM1>>BAMBI,simple,1,1,GREM1>>BAMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GREM1,,BMPR1A,,,2349,DEVCOMLR:9541:522C56BD342C,mfascicularis_development_LR002295,GREM1,BMPR1A,GREM1>>BMPR1A,simple,1,1,GREM1>>BMPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GREM1,,BMPR1B,,,2350,DEVCOMLR:9541:B4AC6F588BBF,mfascicularis_development_LR002296,GREM1,BMPR1B,GREM1>>BMPR1B,simple,1,1,GREM1>>BMPR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GREM1,,BMPR2,,,2351,DEVCOMLR:9541:1D164A0E27A7,mfascicularis_development_LR002297,GREM1,BMPR2,GREM1>>BMPR2,simple,1,1,GREM1>>BMPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GREM1,,HJV,,,2352,DEVCOMLR:9541:886575B27740,mfascicularis_development_LR002298,GREM1,HJV,GREM1>>HJV,simple,1,1,GREM1>>HJV,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
GZMB,,PGRMC1,,,2353,DEVCOMLR:9541:3D8C8848E054,mfascicularis_development_LR002299,GZMB,PGRMC1,GZMB>>PGRMC1,simple,1,1,GZMB>>PGRMC1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,CANX,,,2354,DEVCOMLR:9541:DE12AD416D48,mfascicularis_development_LR002300,HLA-F,CANX,HLA-F>>CANX,simple,1,1,HLA-F>>CANX,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,CD3D,,,2355,DEVCOMLR:9541:E57839FD08E2,mfascicularis_development_LR002301,HLA-F,CD3D,HLA-F>>CD3D,simple,1,1,HLA-F>>CD3D,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,CD3E,,,2356,DEVCOMLR:9541:596EA7B33D2E,mfascicularis_development_LR002302,HLA-F,CD3E,HLA-F>>CD3E,simple,1,1,HLA-F>>CD3E,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,CD3G,,,2357,DEVCOMLR:9541:79C95E06463E,mfascicularis_development_LR002303,HLA-F,CD3G,HLA-F>>CD3G,simple,1,1,HLA-F>>CD3G,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,KIR2DL4,,,2358,DEVCOMLR:9541:1282707C28D5,mfascicularis_development_LR002304,HLA-F,KIR2DL4,HLA-F>>KIR2DL4,simple,1,1,HLA-F>>KIR2DL4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HLA-F,,LILRB5,,,2359,DEVCOMLR:9541:29C8A423A1B0,mfascicularis_development_LR002305,HLA-F,LILRB5,HLA-F>>LILRB5,simple,1,1,HLA-F>>LILRB5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSP90AA1,,AR,,,2360,DEVCOMLR:9541:DEDBC1F7D930,mfascicularis_development_LR002306,HSP90AA1,AR,HSP90AA1>>AR,simple,1,1,HSP90AA1>>AR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSP90AA1,,CAV1,,,2361,DEVCOMLR:9541:9D3745EB0FE4,mfascicularis_development_LR002307,HSP90AA1,CAV1,HSP90AA1>>CAV1,simple,1,1,HSP90AA1>>CAV1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSP90AA1,,ERBB3,,,2362,DEVCOMLR:9541:CF2378E55347,mfascicularis_development_LR002308,HSP90AA1,ERBB3,HSP90AA1>>ERBB3,simple,1,1,HSP90AA1>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSP90AA1,,ITGAV,,,2363,DEVCOMLR:9541:63EFB8AEFBC4,mfascicularis_development_LR002309,HSP90AA1,ITGAV,HSP90AA1>>ITGAV,simple,1,1,HSP90AA1>>ITGAV,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSP90AA1,,KDR,,,2364,DEVCOMLR:9541:BC5BA2046765,mfascicularis_development_LR002310,HSP90AA1,KDR,HSP90AA1>>KDR,simple,1,1,HSP90AA1>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSPG2,,CHRM3,,,2365,DEVCOMLR:9541:002ECD9FDF61,mfascicularis_development_LR002311,HSPG2,CHRM3,HSPG2>>CHRM3,simple,1,1,HSPG2>>CHRM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
HSPG2,,KDR,,,2366,DEVCOMLR:9541:679836BEB454,mfascicularis_development_LR002312,HSPG2,KDR,HSPG2>>KDR,simple,1,1,HSPG2>>KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IGF1,,ITGAV,,,2367,DEVCOMLR:9541:5171129415A2,mfascicularis_development_LR002313,IGF1,ITGAV,IGF1>>ITGAV,simple,1,1,IGF1>>ITGAV,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IGSF5,,JAM3,,,2368,DEVCOMLR:9541:D3585BEA3616,mfascicularis_development_LR002314,IGSF5,JAM3,IGSF5>>JAM3,simple,1,1,IGSF5>>JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IHH,,GPC5,,,2369,DEVCOMLR:9541:E38F8661D937,mfascicularis_development_LR002315,IHH,GPC5,IHH>>GPC5,simple,1,1,IHH>>GPC5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IL27,,CANX,,,2371,DEVCOMLR:9541:604CC8CAF672,mfascicularis_development_LR002316,IL27,CANX,IL27>>CANX,simple,1,1,IL27>>CANX,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IL27,,CRLF1,,,2372,DEVCOMLR:9541:807AE30DE5B0,mfascicularis_development_LR002317,IL27,CRLF1,IL27>>CRLF1,simple,1,1,IL27>>CRLF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IL2RB,,IL2RA,,,2373,DEVCOMLR:9541:5813FDE63AF2,mfascicularis_development_LR002318,IL2RB,IL2RA,IL2RB>>IL2RA,simple,1,1,IL2RB>>IL2RA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
IL2RB,,IL2RG,,,2374,DEVCOMLR:9541:9E87D3BC991A,mfascicularis_development_LR002319,IL2RB,IL2RG,IL2RB>>IL2RG,simple,1,1,IL2RB>>IL2RG,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
INHBA,,ACVRL1,,,2375,DEVCOMLR:9541:39E0E6DC7012,mfascicularis_development_LR002320,INHBA,ACVRL1,INHBA>>ACVRL1,simple,1,1,INHBA>>ACVRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LAMA1,,COL17A1,,,2376,DEVCOMLR:9541:DE81C76AFA9C,mfascicularis_development_LR002321,LAMA1,COL17A1,LAMA1>>COL17A1,simple,1,1,LAMA1>>COL17A1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
LAMA1,,ERBB3,,,2377,DEVCOMLR:9541:316C1D82388D,mfascicularis_development_LR002322,LAMA1,ERBB3,LAMA1>>ERBB3,simple,1,1,LAMA1>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,mfascicularis_L_R_develoment.csv,mfascicularis,Macaca fascicularis,9541,development,legacy_context_member,,,0,,0
