from,to
Il33,Tspan2
Erg,Tspan2
Egr1,Tspan2
Nkx2-5,Tspan2
Sox9,Tspan2
Nfe2l2,Tspan2
Igf1,Tspan2
Nfatc1,Tspan2
Pdk1,Tshb
Il11,Tshb
Epas1,Gstm1
Epas1,Gm6665
Epas1,Gstm3
Epas1,Gstm6
Epas1,Gm4845
Epas1,Gstm2
Epas1,Gstm4
Epas1,Gstm7
Egr1,Gstm5
Igf1,Gstm5
Nfe2l2,Gstm5
Pdk1,Gstm5
Sirt1,Syt6
Adm,Syt6
Sox9,Syt6
Erg,Syt6
Epas1,Syt6
Inhba,Syt6
Kdm6b,Syt6
Egr1,Syt6
Egr1,Vav3
Erg,Vav3
Hif1a,Vav3
Nfatc1,Vav3
Ascl2,Vav3
Igf1,Vav3
Sox9,Vav3
Il11,Chi3l3
Il11,Chi3l7
Il11,Chi3l4
Il11,Chia
Il11,BC051070
Cnr1,Chi3l3
Cnr1,Chi3l7
Cnr1,Chi3l4
Cnr1,Chia
Cnr1,BC051070
Hif1a,Psrc1
Rbfox2,Psrc1
Epas1,Psrc1
Erg,Psrc1
Egr1,Psrc1
Kdm6b,Psrc1
Igf1,Psrc1
Nfe2l2,Hmgcs2
Timp1,Hmgcs2
Atf4,Hmgcs2
Krt7,Hmgcs2
Igf1,Hmgcs2
Erg,Hmgcs2
Nfe2l2,Ptpn22
Hif1a,Ptpn22
Nfatc1,Ptpn22
Erg,Ptpn22
Cd74,Ptpn22
Cd274,Ptpn22
Hif1a,Sort1
Nkx2-5,Sort1
Erg,Sort1
Nfe2l2,Sort1
Vegfa,Sort1
Egr1,Sort1
Rbfox2,Sort1
Sox9,Sort1
Egr1,Wnt2b
Sox9,Wnt2b
Nfatc1,Wnt2b
Adm,Wnt2b
Hif1a,Wnt2b
Epas1,Wnt2b
Epas1,Ptgfrn
Nfe2l2,Ptgfrn
Il33,Ptgfrn
Sox9,Ptgfrn
Egr1,Ptgfrn
Erg,Ptgfrn
Nfatc1,Lamtor5
Egr1,Lamtor5
Erg,Lamtor5
Atf4,Lamtor5
Rbfox2,Lamtor5
Nkx2-5,Lamtor5
Nfatc1,Adam30
Egr1,Notch2
Sox9,Notch2
Erg,Notch2
Igf1,Trim45
Egr1,Trim45
Kdm6b,Trim45
Epas1,Trim45
Sox9,Trim45
Hif1a,Trim45
Nfe2l2,Trim45
Nkx2-5,Trim45
Hif1a,Cept1
Egr1,Cept1
Nfatc1,Cept1
Kdm6b,Cept1
Cd74,Cept1
Epas1,Cept1
Atf4,Cept1
Erg,Cept1
Nfatc1,Cd101
Nfe2l2,Vtcn1
Nkx2-5,Vtcn1
Egr1,Vtcn1
Sox9,Vtcn1
Prl7b1,Ngf
Sox9,Ngf
Prl2c5,Ngf
Prl3b1,Ngf
Adam17,Ngf
Prl3d1,Ngf
Nfe2l2,Ngf
Il11,Ngf
Prl8a2,Ngf
Prl2c2,Ngf
Edn1,Ngf
Nfatc1,Ap4b1
Egr1,Ap4b1
Epas1,Ap4b1
Sirt1,Ap4b1
Nkx2-5,Ap4b1
Egr1,Napg
Erg,Napg
Nfe2l2,Napg
Hif1a,Napg
Nfatc1,Napg
Pcdh12,Napg
Epas1,Spire1
Hmgb1,Spire1
Cnr1,Spire1
Egr1,Spire1
Rbfox2,3110001I22Rik
Rbfox2,Pphln1
Erg,3110001I22Rik
Erg,Pphln1
Kdm6b,Fkbp11
Nfatc1,Fkbp11
Erg,Fkbp11
Mtor,Fkbp11
Hif1a,Fkbp11
Atf4,Fkbp11
Krt7,Fkbp11
Hif1a,Arf3
Egr1,Arf3
Nfatc1,Arf3
Pcdh12,Arf3
Nfe2l2,Arf3
Erg,Arf3
Cd74,Arf3
Hif1a,Tmem106c
Sox9,Tmem106c
Pdk1,Slc38a2
Nfe2l2,Slc38a2
Erg,Slc38a2
Hmgb1,Slc38a2
Atf4,Slc38a2
Egr1,Slc38a2
Kdm6b,Slc38a2
Cd74,Slc38a2
Hif1a,Slc38a2
Nfatc1,Slc38a2
Kit,Slc38a2
Igf1,Slc38a2
Sox9,Slc38a2
Epas1,Slc38a2
Sox9,Ywhaq
Nfatc1,Ywhaq
Flt1,Ywhaq
Egr1,Ywhaq
Erg,Ywhaq
Nkx2-5,Kidins220
Egr1,Kidins220
Sirt1,Grhl1
Egr1,Grhl1
Adm,Grhl1
Krt7,Grhl1
Egr1,Rock2
Sirt1,Rock2
Nfe2l2,Rock2
Il33,Rsad2
Sox9,Rsad2
Erg,Rsad2
Mtor,Mycn
Vegfa,Mycn
Egr1,Mycn
Nfe2l2,Mycn
Nkx2-5,Mycn
Hif1a,Mycn
Igf1,Mycn
Pdk1,Lpin1
Hey2,Lpin1
Sox9,Lpin1
Hif1a,Lpin1
Nfe2l2,Lpin1
Erg,Lpin1
Egr1,Lpin1
Vegfa,Lpin1
Hif1a,Cmpk2
Nfe2l2,Cmpk2
Erg,Cmpk2
Egr1,Cmpk2
Egr1,Iah1
Lin28a,Iah1
Nfatc1,Iah1
Stat2,Ldha
Mecom,Ldha
Tbl1xr1,Ldha
Bmyc,Ldha
Irf9,Ldha
Thap1,Ldha
Rest,Ldha
Atf2,Ldha
Tgif2,Ldha
Cd274,Ldha
Cux1,Ldha
Nfic,Ldha
Erbb3,Ldha
Myog,Ldha
Nr2f2,Ldha
Zfp697,Ldha
Hnrnph1,Ldha
Hdac6,Ldha
Nfia,Ldha
Dmap1,Ldha
Nfya,Ldha
E2f4,Ldha
Hif1a,Ldha
Taf7,Ldha
Fosl1,Ldha
Nfe2l2,Ldha
Tbx5,Ldha
Zfp69,Ldha
Cers6,Ldha
E2f1,Ldha
Ubtf,Ldha
Zbtb33,Ldha
Zfp800,Ldha
Arnt,Ldha
Tet2,Ldha
Srf,Ldha
Sirt6,Ldha
Zfp266,Ldha
Srsf1,Ldha
Mbd4,Ldha
Irf1,Ldha
Mga,Ldha
Hmgb2,Ldha
Vegfa,Ldha
Zfx,Ldha
Barx1,Ldha
Hdac8,Ldha
Nkx2-5,Ldha
Cxxc4,Ldha
Stat3,Ldha
Bmpr1a,Ldha
Tal1,Ldha
Patz1,Ldha
Terf1,Ldha
Zfp37,Ldha
Zscan22,Ldha
Kdm6b,Ldha
Pou2f2,Ldha
Zfp207,Ldha
Parp1,Ldha
Tcf25,Ldha
Myb,Ldha
Cpsf3l,Ldha
Foxp2,Ldha
Pparg,Ldha
Crem,Ldha
Jund,Ldha
Pgr,Ldha
Zbtb2,Ldha
Phf5a,Ldha
Nelfe,Ldha
Atf3,Ldha
U2af2,Ldha
Dido1,Ldha
Hnf4a,Ldha
Foxo1,Ldha
U2af1,Ldha
Rbfox2,Ldha
Zfp217,Ldha
Ikzf2,Ldha
Ebf3,Ldha
Rad21,Ldha
Mxi1,Ldha
Foxp4,Ldha
Prpf4,Ldha
Ccnt2,Ldha
Mynn,Ldha
Prdm14,Ldha
Egr1,Ldha
Mier1,Ldha
Irf8,Ldha
Mybl2,Ldha
Apex1,Ldha
Tead4,Ldha
Kat2a,Ldha
Batf,Ldha
Nanog,Ldha
Med26,Ldha
Nr3c1,Ldha
Crx,Ldha
Mlx,Ldha
Zfp830,Ldha
Zfp777,Ldha
Chd2,Ldha
Ep300,Ldha
Il10,Ldha
Atf1,Ldha
Hsf2,Ldha
Paf1,Ldha
Pax6,Ldha
Rel,Ldha
Irak2,Ldha
Rbm22,Ldha
Aff4,Ldha
Lhx2,Ldha
Polr2a,Ldha
Sin3b,Ldha
Lin54,Ldha
Esrrg,Ldha
Nrip1,Ldha
Pdx1,Ldha
Zbtb8a,Ldha
Zfp9,Ldha
Bhlhe40,Ldha
Hsf1,Ldha
Ep400,Ldha
Mycn,Ldha
Lef1,Ldha
Lhx8,Ldha
Kmt2d,Ldha
Fli1,Ldha
Dmrt1,Ldha
Rxra,Ldha
Tbx21,Ldha
Gata1,Ldha
Hoxb5,Ldha
Nfyc,Ldha
Klf13,Ldha
Mtdh,Ldha
Mylk,Ldha
Nr5a2,Ldha
Cbx3,Ldha
Smad5,Ldha
Zxdc,Ldha
Ebf1,Ldha
Wdhd1,Ldha
Kdm1a,Ldha
Six5,Ldha
Smarca4,Ldha
Drap1,Ldha
Trim28,Ldha
Hnrnpl,Ldha
Ets1,Ldha
Zfp750,Ldha
Hnf4g,Ldha
Tcf12,Ldha
Atxn7l3,Ldha
Zfp493,Ldha
Gtf2f1,Ldha
Taf1,Ldha
Kdm5b,Ldha
Zfp711,Ldha
Jun,Ldha
Tfap2a,Ldha
Epas1,Ldha
Sp3,Ldha
Nrf1,Ldha
Dek,Ldha
Pik3ca,Ldha
Snapc1,Ldha
Zfp639,Ldha
Lztr1,Ldha
Zbtb24,Ldha
Tfdp2,Ldha
Csf1r,Ldha
Rad51,Ldha
Smad3,Ldha
Gm10094,Ldha
Rfx5,Ldha
Sfmbt1,Ldha
Elf1,Ldha
Zfp341,Ldha
Snrnp70,Ldha
Cdk8,Ldha
Zfp7,Ldha
Elf4,Ldha
Hmgn1,Ldha
Zkscan1,Ldha
Asxl3,Ldha
Smarcb1,Ldha
Id3,Ldha
Ttf2,Ldha
Irf4,Ldha
Ezh1,Ldha
Yap1,Ldha
Hinfp,Ldha
Klf17,Ldha
Sp1,Ldha
Gm4723,Ldha
Foxm1,Ldha
Kat5,Ldha
Chd4,Ldha
Ssrp1,Ldha
Gtf3c2,Ldha
Creb1,Ldha
Bdnf,Ldha
Hdac1,Ldha
Arid3a,Ldha
Hmgn3,Ldha
Hcfc1,Ldha
Zfp395,Ldha
Gm7148,Ldha
Hes1,Ldha
Emx2,Ldha
Nrl,Ldha
Pknox1,Ldha
Rbpj,Ldha
Nog,Ldha
Il1f9,Ldha
Usf2,Ldha
Fosb,Ldha
Cdk7,Ldha
Zfp263,Ldha
Lyl1,Ldha
Htt,Ldha
Vdr,Ldha
Zmynd8,Ldha
Ctbp2,Ldha
Map3k7,Ldha
Atf4,Ldha
Gata3,Ldha
Hdac2,Ldha
Zmiz1,Ldha
Prox1,Ldha
Ski,Ldha
Sap18,Ldha
Tcf3,Ldha
Arrb1,Ldha
Isl2,Ldha
Maff,Ldha
H2afz,Ldha
Asun,Ldha
Sirt1,Ldha
Usf1,Ldha
Mnt,Ldha
Thrb,Ldha
Ldb1,Ldha
Nbn,Ldha
Brca1,Ldha
Nfrkb,Ldha
Runx2,Ldha
Elf3,Ldha
Hdgf,Ldha
Max,Ldha
Creb3l1,Ldha
Mta3,Ldha
Fosl2,Ldha
Foxa2,Ldha
Rb1,Ldha
Jak2,Ldha
Mllt3,Ldha
Gm10068,Ldha
Chd1,Ldha
Zc3h11a,Ldha
Sap30,Ldha
Sox13,Ldha
Gon4l,Ldha
Atf6,Ldha
Rnf2,Ldha
Kmt2a,Ldha
Hey1,Ldha
Foxo3,Ldha
Asxl1,Ldha
Nkx2-1,Ldha
2410141K09Rik,Ldha
Esrra,Ldha
Rbbp5,Ldha
Zbtb1,Ldha
Zfp422,Ldha
Klf5,Ldha
Med25,Ldha
Tnfsf9,Ldha
Bclaf1,Ldha
Stat1,Ldha
Phf21a,Ldha
Smad1,Ldha
Foxa1,Ldha
Sox6,Ldha
Wrnip1,Ldha
Batf3,Ldha
Suz12,Ldha
Igf1,Ldha
Pdgfb,Ldha
Trim24,Ldha
Otx2,Ldha
Rela,Ldha
Crebbp,Ldha
Elk1,Ldha
Smad4,Ldha
Pura,Ldha
Bhlha15,Ldha
Vezf1,Ldha
E2f6,Ldha
Klf8,Ldha
Bcl11a,Ldha
Phf8,Ldha
Runx3,Ldha
Ruvbl1,Ldha
Nr2f1,Ldha
Foxj3,Ldha
Esr2,Ldha
Itk,Ldha
Osr2,Ldha
Klf16,Ldha
Zbtb20,Ldha
Runx1,Ldha
Bach1,Ldha
Srebf2,Ldha
Ncoa1,Ldha
Foxa3,Ldha
Zkscan14,Ldha
Ap1s2,Ldha
E2f3,Ldha
Pml,Ldha
Il1f6,Ldha
Nfe2l1,Ldha
Nr1h3,Ldha
Foxp1,Ldha
Atf7,Ldha
Hnf1a,Ldha
Kmt2b,Ldha
Klf4,Ldha
Mxd4,Ldha
Xrcc5,Ldha
Tbp,Ldha
Ar,Ldha
Rfx3,Ldha
Mecp2,Ldha
Isl1,Ldha
Maml1,Ldha
Zmynd11,Ldha
Kdm4a,Ldha
Rorb,Ldha
Myod1,Ldha
Preb,Ldha
Sp4,Ldha
Zfp629,Ldha
Zxdb,Ldha
E4f1,Ldha
Zfp740,Ldha
Neurod1,Ldha
Pbx3,Ldha
Zfp384,Ldha
Gatad1,Ldha
Sox17,Ldha
Zfp652,Ldha
Ogt,Ldha
Ptbp1,Ldha
Six1,Ldha
Cdx2,Ldha
L3mbtl4,Ldha
Cxxc5,Ldha
Pax5,Ldha
Gm10093,Ldha
Tnfsf11,Ldha
Sin3a,Ldha
Mzf1,Ldha
Zfp579,Ldha
Zbtb26,Ldha
Glyr1,Ldha
9130023H24Rik,Ldha
Hunk,Ldha
Il1f8,Ldha
Cebpb,Ldha
Klf1,Ldha
Zeb1,Ldha
Paxip1,Ldha
Arid2,Ldha
Notch1,Ldha
Rarb,Ldha
Pitx3,Ldha
Pou2f3,Ldha
Mafg,Ldha
Erg,Ldha
Zbed4,Ldha
Tbx3,Ldha
Stat5a,Ldha
Zscan26,Ldha
Kdm3a,Ldha
Smarcc2,Ldha
Zfp191,Ldha
Cdkn1b,Ldha
Kat7,Ldha
Tfap2c,Ldha
Abcb4,Ldha
Met,Ldha
Klf9,Ldha
Daxx,Ldha
Ncor1,Ldha
L3mbtl2,Ldha
Smc3,Ldha
Gtf2a2,Ldha
Klf3,Ldha
Etv1,Ldha
Dpf2,Ldha
Supt5,Ldha
Brd2,Ldha
Creb3,Ldha
Gsk3a,Ldha
Flt1,Ldha
Med1,Ldha
Rcor1,Ldha
Gm3086,Ldha
Pou5f1,Ldha
Ncoa6,Ldha
Cnbp,Ldha
Nucks1,Ldha
Setdb1,Ldha
Ctnnb1,Ldha
Bnc1,Ldha
Zfp239,Ldha
Zfp369,Ldha
Rps6ka3,Ldha
Atoh8,Ldha
Whsc1,Ldha
Zbtb16,Ldha
Nfkbiz,Ldha
Hes3,Ldha
Zscan30,Ldha
Syk,Ldha
Dr1,Ldha
Brf1,Ldha
Tert,Ldha
Lmx1b,Ldha
Zfp280d,Ldha
Trp53,Ldha
Yy1,Ldha
Zfp609,Ldha
Dlx5,Ldha
Ogg1,Ldha
Mitf,Ldha
Jdp2,Ldha
Hic1,Ldha
Pitx2,Ldha
Tcf7l2,Ldha
Mef2a,Ldha
Sox2,Ldha
Cbfb,Ldha
Gabpa,Ldha
Zfp110,Ldha
Zfp503,Ldha
Cacybp,Ldha
Tfdp1,Ldha
Gabpb1,Ldha
Bach2,Ldha
Zfp770,Ldha
Kdm5a,Ldha
Prdm1,Ldha
Prdm15,Ldha
Runx1t1,Ldha
Zfp692,Ldha
Men1,Ldha
4921501E09Rik,Ldha
Elk4,Ldha
Zfp276,Ldha
Foxk1,Ldha
Shox2,Ldha
A630001G21Rik,Ldha
Srsf7,Ldha
Wt1,Ldha
Fos,Ldha
Bcl6,Ldha
Bcl3,Ldha
Gtf2b,Ldha
Zfp786,Ldha
Smad2,Ldha
Ctbp1,Ldha
Klf6,Ldha
Atm,Ldha
Hoxc6,Ldha
Zfp143,Ldha
Atrx,Ldha
Insm2,Ldha
Ctcf,Ldha
Spib,Ldha
Cebpa,Ldha
Braf,Ldha
Zscan4c,Ldha
Nfyb,Ldha
Hnrnpd,Ldha
Zbtb44,Ldha
Nfatc1,Ldha
Hnrnpll,Ldha
Irak4,Ldha
Srsf4,Ldha
Csnk2a1,Ldha
Zscan4d,Ldha
Brd3,Ldha
Gata2,Ldha
Dlx6,Ldha
Snai2,Ldha
Ubn1,Ldha
Tcf21,Ldha
Zfp281,Ldha
Arid1a,Ldha
Hmgxb4,Ldha
Ewsr1,Ldha
Mafk,Ldha
Smarce1,Ldha
Maz,Ldha
Hnrnpul1,Ldha
Tyk2,Ldha
Zscan4e,Ldha
Mafb,Ldha
Zscan4b,Ldha
Zfp612,Ldha
Mnx1,Ldha
Nfkb2,Ldha
Tcf4,Ldha
Zfp142,Ldha
Zfp386,Ldha
Il6,Ldha
Egfr,Ldha
Nfix,Ldha
Zbtb7a,Ldha
Zscan4f,Ldha
Gm14124,Ldha
Ezh2,Ldha
Zfp467,Ldha
Chd7,Ldha
Zhx1,Ldha
Atf5,Ldha
Repin1,Ldha
Smarcc1,Ldha
Gsk3b,Ldha
Ago1,Ldha
Por,Ldha
Kmt2c,Ldha
Il33,Saa2
Egr1,Saa2
Sox9,Ano3
Egr1,Ano3
Sirt1,Ano3
Egr1,Il6st
Nfatc1,Il6st
Erg,Il6st
Sox9,Fst
Hif1a,Fst
Adm,Fst
Atf4,Fst
Edn1,Fst
Egr1,Fst
Pdk1,Fst
Inhba,Fst
Vegfa,Fst
Nfe2l2,Fst
Erg,Cfhr1
Sox9,Cfhr1
Hif1a,Nav1
Egr1,Nav1
Dnmt1,Nav1
Nfe2l2,Nav1
Sox9,Nav1
Erg,Nav1
Nkx2-5,Nav1
Egr1,Cdc73
Sox9,Cdc73
Dnmt1,Cdc73
Hif1a,Cdc73
Nfatc1,Cdc73
Kit,Timm17a
Cnr1,Timm17a
Erg,Timm17a
Egr1,Timm17a
Nfatc1,Timm17a
Hif1a,Timm17a
Rbfox2,Timm17a
Nfe2l2,Crb1
Egr1,Crb1
Nfatc1,Crb1
Hif1a,Crb1
Igf1,Ern2
Egr1,Ern2
Nfatc1,Rps15a
Nfe2l2,Rps15a
Egr1,Rps15a
Hif1a,Rps15a
Sox9,Rps15a
Erg,Rps15a
Atf4,Rps15a
Sirt1,Rps15a
Cnr1,Rax
Egr1,Rax
Hif1a,Rax
Nfe2l2,Rax
Nfe2l2,Nars
Nfatc1,Nars
Egr1,Nars
Hif1a,Nars
Hif1a,Grp
Nfe2l2,Grp
Sirt1,Grp
Nfatc1,2310035C23Rik
Nfe2l2,2310035C23Rik
Egr1,2310035C23Rik
Sox9,2310035C23Rik
Erg,2310035C23Rik
Epas1,Fbxo18
Kdm6b,Fbxo18
Atf4,Fbxo18
Flt1,Fbxo18
Egr1,Fbxo18
Hmgb1,Fbxo18
Nfe2l2,Fbxo18
Nfatc1,Fbxo18
Sirt1,Fbxo18
Hif1a,Fbxo18
Hif1a,Rbm17
Erg,Rbm17
Egr1,Rbm17
Sirt1,Rbm17
Hey2,Rbm17
Nfatc1,Rbm17
Kdm6b,Rbm17
Nfe2l2,Rbm17
Nfatc1,Il2ra
Cd4,Il2ra
Hif1a,Il2ra
Igf1,Il2ra
Nfe2l2,Il2ra
Cd274,Il2ra
Epas1,Ankrd16
Nfe2l2,Ankrd16
Hmgb1,Ankrd16
Kdm6b,Ankrd16
Hif1a,Ankrd16
Egr1,Ankrd16
Nfatc1,Ankrd16
Nfe2l2,Echdc3
Egr1,Echdc3
Vegfa,Echdc3
Kdm6b,Il15ra
Nfe2l2,Il15ra
Nfatc1,Il15ra
Cnr1,Il15ra
Igf1,Il15ra
Egr1,Il15ra
Hmgb1,Il15ra
Hif1a,Il15ra
Sox9,Il15ra
Il11,Il15ra
Egr1,Ccnh
Nfatc1,Ccnh
Nfe2l2,Ccnh
Vegfa,Ccnh
Erg,Ccnh
Hif1a,Hrh4
Nfatc1,Hrh4
Cnr1,Hrh4
Nfe2l2,Hrh4
Egr1,Tmem241
Nfe2l2,Tmem241
Sox9,Tmem241
Sox9,Kctd1
Egr1,Kctd1
Atf4,Kctd1
Epas1,Kctd1
Sirt1,Kctd1
Hmgb1,Kctd1
Hif1a,Kctd1
Erg,Cables1
Il11,Cables1
Egr1,Cables1
Sirt1,Cables1
Hmgb1,Cables1
Vegfa,Cables1
Nfe2l2,Dock2
Egr1,Dock2
Atf4,Dock2
Sox9,Dock2
Adm,Dock2
Vegfa,Emp1
Hif1a,Emp1
Nfe2l2,Emp1
Lin28a,Emp1
Nfatc1,Emp1
Epas1,Emp1
Erg,Emp1
Nkx2-5,Sox5
Hif1a,Sox5
Sox9,Sox5
Kdm6b,Sox5
Inhba,Sox5
Egr1,Sox5
Hmgb1,Sox5
Adm,Rerg
Igf1,Rerg
Erg,Rerg
Adam17,Slco1b2
Nfe2l2,Klrd1
Nfatc1,Klrd1
Adm,Klrd1
Epas1,Klrd1
Hif1a,Klrd1
Ctcf,Klrc1
Pbx1,Klrc1
Smad3,Klrc1
Il15,Klrc1
Spi1,Klrc1
Ifng,Klrc1
Zfp410,Klrc1
Hoxc6,Klrc1
Braf,Klrc1
Polr2a,Klrc1
Wnt16,Klrc1
Stat3,Klrc1
Pou3f2,Klrc1
Sox17,Klrc1
Nup98,Klrc1
Mtdh,Klrc1
Gm10068,Klrc1
Kcnip3,Klrc1
Bnc1,Klrc1
Elk1,Klrc1
Tia1,Klrc1
Hmga1-rs1,Klrc1
Zfp493,Klrc1
Tcf4,Klrc1
Sfrp5,Klrc1
Wnt10a,Klrc1
Abca1,Klrc1
Hoxb8,Klrc1
Wnt1,Klrc1
Myb,Klrc1
Wnt7a,Klrc1
Wnt8a,Klrc1
Klf12,Klrc1
Stat4,Klrc1
Irx1,Klrc1
Sox11,Klrc1
Wnt3,Klrc1
Foxo1,Klrc1
Atxn1,Klrc1
Tgfbr2,Klrc1
Wnt6,Klrc1
Tcf12,Klrc1
Hnf1a,Klrc1
Ets2,Klrc1
Sp3,Klrc1
Jak2,Klrc1
Gata1,Klrc1
Hoxa9,Klrc1
Ctnnb1,Klrc1
Setdb1,Klrc1
Jak1,Klrc1
Wnt2b,Klrc1
Zfp369,Klrc1
Bahd1,Klrc1
Zfp647,Klrc1
Crtc3,Klrc1
Bmyc,Klrc1
Foxj1,Klrc1
T,Klrc1
Rorb,Klrc1
Arx,Klrc1
Por,Klrc1
Atm,Klrc1
Tbp,Klrc1
Syncrip,Klrc1
Wnt8b,Klrc1
Zfp143,Klrc1
Thra,Klrc1
Nfia,Klrc1
Phox2b,Klrc1
Lef1,Klrc1
Rfx5,Klrc1
Pax5,Klrc1
Nr3c1,Klrc1
Wnt4,Klrc1
Pax3,Klrc1
Nr2f1,Klrc1
Zfp110,Klrc1
Zfp819,Klrc1
Hnf4a,Klrc1
Hdac3,Klrc1
Pou2f1,Klrc1
E2f2,Klrc1
Smad2,Klrc1
Fhl2,Klrc1
Cbx3,Klrc1
Wnt9b,Klrc1
Tbx21,Klrc1
Eomes,Klrc1
Pou2f2,Klrc1
Tfap2c,Klrc1
Wnt5a,Klrc1
Wnt5b,Klrc1
Fos,Klrc1
Zfx,Klrc1
Hmga1,Klrc1
Wnt7b,Klrc1
Gata3,Klrc1
Wnt2,Klrc1
Ezh2,Klrc1
Hoxb4,Klrc1
Zfp354a,Klrc1
Wnt11,Klrc1
Cebpb,Klrc1
Prkcz,Klrc1
Jund,Klrc1
Trim28,Klrc1
Trp53,Klrc1
E2f4,Klrc1
Gata2,Klrc1
Jdp2,Klrc1
Wnt10b,Klrc1
Foxc1,Klrc1
Wnt3a,Klrc1
Trps1,Klrc1
H2afz,Klrc1
Wnt9a,Klrc1
Nfe2l2,B230216G23Rik
Atf4,B230216G23Rik
Hif1a,Lrp4
Sox9,Lrp4
Erg,Lrp4
Egr1,Lrp4
Vegfa,Lrp4
Sox9,Mybpc3
Egr1,Mybpc3
Rbfox2,Mybpc3
Dnmt1,Mybpc3
Adm,Mybpc3
Nfatc1,Ddb2
Hif1a,Ddb2
Egr1,Ddb2
Erg,Ddb2
Igf1,Ddb2
Cd74,Ddb2
Atf4,Ddb2
Nfatc1,Acp2
Rbfox2,Acp2
Egr1,Acp2
Flt1,Acp2
Hif1a,Acp2
Hif1a,Cxx1b
Egr1,Cxx1b
Erg,Cxx1b
Hif1a,Rab33a
Pcdh12,Rab33a
Vegfa,Rab33a
Nfe2l2,Rab33a
Atf4,Rab33a
Flt1,Sox3
Erg,Sox3
Egr1,Sox3
Erg,Rbmx2
Nfatc1,Rbmx2
Vegfa,Rbmx2
Egr1,2610018G03Rik
Dnmt3l,Piwil4
Adm,Piwil4
Egr1,Piwil4
Erg,Mtnr1b
Rbfox2,Pum1
Sox9,Pum1
Erg,Pum1
Egr1,Pum1
Lin28a,Spocd1
Egr1,Spocd1
Kdm6b,Spocd1
Il11,Spocd1
Hif1a,Spocd1
Hmgb1,Spocd1
Hif1a,Yars
Atf4,Yars
Cd74,Yars
Igf1,Yars
Egr1,Yars
Erg,Yars
Nkx2-5,Yars
Nfatc1,Yars
Kdm6b,Yars
Rbfox2,Yars
Erg,Phc2
Hif1a,Phc2
Epas1,Phc2
Kdm6b,Phc2
Dnmt1,Phc2
Flt1,Phc2
Nfe2l2,Phc2
Igf1,Phc2
Igf1,Cdca8
Rbfox2,Cdca8
Sox9,Cdca8
Epas1,Cdca8
Atf4,Cdca8
Hif1a,Cdca8
Hmgb1,Cdca8
Cd274,Cdca8
Nfe2l2,Cdca8
Cd274,Gnl2
Erg,Gnl2
Rbfox2,Gnl2
Nfatc1,Gnl2
Egr1,Gnl2
Hif1a,Ago4
Nfatc1,Ago4
Atf4,Hook1
Hif1a,Hook1
Sox9,Hook1
Egr1,Hook1
Nfe2l2,Hook1
Kdm6b,Hook1
Erg,Hook1
Igf1,Cyp2j8
Igf1,Cyp2j6
Igf1,Cyp2j12
Igf1,Cyp2j9
Igf1,Cyp2j11
Igf1,Cyp2j5
Igf1,Cyp2j7-ps
Igf1,Cyp2j13
Erg,Cyp2j8
Erg,Cyp2j6
Erg,Cyp2j12
Erg,Cyp2j9
Erg,Cyp2j11
Erg,Cyp2j5
Erg,Cyp2j7-ps
Erg,Cyp2j13
Nfe2l2,Cyp2j8
Nfe2l2,Cyp2j6
Nfe2l2,Cyp2j12
Nfe2l2,Cyp2j9
Nfe2l2,Cyp2j11
Nfe2l2,Cyp2j5
Nfe2l2,Cyp2j7-ps
Nfe2l2,Cyp2j13
Hif1a,Btf3l4
Egr1,Btf3l4
Nfatc1,Btf3l4
Atf4,Btf3l4
Rbfox2,Btf3l4
Krt7,Btf3l4
Hif1a,Zcchc11
Egr1,Zcchc11
Erg,Zcchc11
Nfatc1,Zcchc11
Nfe2l2,Prpf38a
Atf4,Prpf38a
Rbfox2,Prpf38a
Hif1a,Prpf38a
Nfatc1,Prpf38a
Egr1,Prpf38a
Erg,Prpf38a
Nkx2-5,Prpf38a
Egr1,Dsc2
Erg,Dsc2
Sox9,Dsc2
Nfe2l2,Dsc2
Sox9,Dsg3
Atf4,Dsg3
Il33,Dsg3
Lin28a,Dsg3
Nfe2l2,Dsg3
Nfatc1,Rnf138
Egr1,Rnf138
Hif1a,Rnf138
Cd74,Rnf138
Epas1,Rnf138
Erg,Rnf138
Nfe2l2,Rnf138
Nfatc1,Elp2
Erg,Elp2
Egr1,Elp2
Kit,Elp2
Nkx2-5,Elp2
Krt7,Elp2
Nfatc1,Dsg1a
Nfatc1,Dsg1b
Nfatc1,Dsg1c
Il11,Dsg1a
Il11,Dsg1b
Il11,Dsg1c
Nfe2l2,Dsc3
Sox9,Dsc3
Cd274,Dsc1
Erg,Dsc1
Nfe2l2,Dsc1
Adm,Dsc1
Hif1a,Dsc1
Egr1,Dtna
Hif1a,Dtna
Atf4,Dtna
Nfe2l2,Dtna
Egr1,Fhod3
Erg,Fhod3
Hmgb1,Fhod3
Atf4,Fhod3
Nfe2l2,Fhod3
Nfatc1,Fhod3
Adm,Fhod3
Egr1,Tpgs2
Flt1,Tpgs2
Epas1,Dagla
Egr1,Dagla
Nfatc1,Dagla
Sox9,Dagla
Erg,Slc43a3
Hif1a,Slc43a3
Egr1,Slc43a3
Rbfox2,Slc43a3
Dnmt1,Slc43a3
Nfatc1,Slc43a3
Cd274,Slc43a3
Egr1,Timm10
Hif1a,Timm10
Erg,Timm10
